tid,time,tweet
114253225061924864,Thu Sep 15 08:24:26 +0000 2011,Halo @karsonyong @fionnasim
95168088231788544,Sun Jul 24 16:26:55 +0000 2011,@karsonyong @williamthenwl lol sure I know ka aduh watch do many time le but hor first time see u so nervous to watch ball :)
95137334001012736,Sun Jul 24 14:24:42 +0000 2011,@williamthenwl MVP :)
95137242305142784,Sun Jul 24 14:24:20 +0000 2011,@williamthenwl NBL us firehorse made the miracles :)
95137104262209536,Sun Jul 24 14:23:47 +0000 2011,@williamthenwl sure!! Bcs they always fight till the end... Love them so much ~~
95136961139970048,Sun Jul 24 14:23:13 +0000 2011,@williamthenwl yeajhhhhhh  :)
95136877513932800,Sun Jul 24 14:22:53 +0000 2011,The Champion of NBL league 2011 ----- Miri FIREHORSE!!!! You guys is the best... Proud of you :)
95136557505327104,Sun Jul 24 14:21:37 +0000 2011,@WeeYingZhi they all cried ohhhh really like a family :)
94072477306724352,Thu Jul 21 15:53:21 +0000 2011,@WeeYingZhi what's ur time table for ur class?
94072376337244160,Thu Jul 21 15:52:56 +0000 2011,@WeeYingZhi wad time? With ...? I also want hahahah :)
93886951622586369,Thu Jul 21 03:36:08 +0000 2011,@WeeYingZhi yours sis? Hahahha
93886757921234945,Thu Jul 21 03:35:22 +0000 2011,@WeeYingZhi yea they gonna leave us soon :(
93886659980034048,Thu Jul 21 03:34:58 +0000 2011,@williamthenwl how nice a? Haven watch n thinking want to watch or not o...
93886554803671040,Thu Jul 21 03:34:33 +0000 2011,@TheOnlyAhYung emo ka? Meet up la arrange xia...
93886541453201408,Thu Jul 21 03:34:30 +0000 2011,@sweetkhee nth la...just all thgs mess up so disappointed...
93867463820845058,Thu Jul 21 02:18:42 +0000 2011,@WeeYingZhi where u? Eat breakfast le?
93867270891257856,Thu Jul 21 02:17:56 +0000 2011,@WeeYingZhi mm nt that reason too la...:(
93867188657717248,Thu Jul 21 02:17:36 +0000 2011,@WeeYingZhi lol u want choose bf nw a?
93867038497443840,Thu Jul 21 02:17:00 +0000 2011,"@WeeYingZhi hahaha yup, it gonna be off soon :("
93865355327451136,Thu Jul 21 02:10:19 +0000 2011,@WeeYingZhi lol ni yi Wei =.=
93864836160696320,Thu Jul 21 02:08:15 +0000 2011,What a emo morning ~.~
93640823446581248,Wed Jul 20 11:18:06 +0000 2011,Parents always don't realize they have a sot thinking !!!
93635080005754880,Wed Jul 20 10:55:17 +0000 2011,SienzzZz... A Nice day spoiled =.=
93612324635684864,Wed Jul 20 09:24:52 +0000 2011,"@MPDanada13 good luck firehorse, you guys can do it :)"
93584120654995456,Wed Jul 20 07:32:47 +0000 2011,Ouuu I need a body massage =.=
93583963112751104,Wed Jul 20 07:32:10 +0000 2011,@williamthenwl u watched? Nice?
93583865158963200,Wed Jul 20 07:31:46 +0000 2011,@WeeYingZhi u go this fri? I think I need to go also...
93242500281679872,Tue Jul 19 08:55:19 +0000 2011,RT @WeeYingZhi: Flu pleaseeee go away
93227426506735616,Tue Jul 19 07:55:25 +0000 2011,@WeeYingZhi lol I went there three hours bfr too =.=
93227206557437952,Tue Jul 19 07:54:32 +0000 2011,@WeeYingZhi lol we skip everyday wahahaha...
93226661776080896,Tue Jul 19 07:52:22 +0000 2011,@sweetkhee @karsonyong u dono mer khee? Rip so long le lo tat xiao yang =.=
92833076169809921,Mon Jul 18 05:48:24 +0000 2011,@karsonyong  lol u dun mouth soi soi la... My xiao bai won't so soi de hahaha...
92811943596924928,Mon Jul 18 04:24:26 +0000 2011,I hate flu.... Haihzzz T.T
92543925780348928,Sun Jul 17 10:39:25 +0000 2011,Shitttt.... Flu~~|
92448186198790144,Sun Jul 17 04:18:59 +0000 2011,@WeeYingZhi @siashihui yee can I join to be bulb?
92447840902721536,Sun Jul 17 04:17:37 +0000 2011,@lblvjp ya! Haha ur profile pic see rabito more than u a :)
92447615932829696,Sun Jul 17 04:16:43 +0000 2011,@williamthenwl @karsonyong aduh lo... Still is distance love a... Xin ku ni men liang ge gay lao Liao Hahahha....
92140943712595968,Sat Jul 16 07:58:07 +0000 2011,Pressure... Stress!!!
92140866407383040,Sat Jul 16 07:57:49 +0000 2011,"@lblvjp hey, hahaha we going meet soon ~"
92110020426203137,Sat Jul 16 05:55:14 +0000 2011,"@sweetkhee wad colour,...?"
92109885877129216,Sat Jul 16 05:54:42 +0000 2011,@WeeYingZhi wad he send u? Me is little cure coach o hahaha...
92109671057469440,Sat Jul 16 05:53:51 +0000 2011,@karsonyong @williamthenwl u two GAO gay?? Omg~~~~
92109421978730497,Sat Jul 16 05:52:52 +0000 2011,@WeeYingZhi yeah just started lol =.=
92109183062769664,Sat Jul 16 05:51:55 +0000 2011,@WeeYingZhi lol....!!!!
330556749021057024,Sat May 04 05:37:25 +0000 2013,контрольная работа по электротехнике http://t.co/JDhaq4L7cT
330556653915217920,Sat May 04 05:37:02 +0000 2013,антикризисное управление на предприятии http://t.co/mDWVki7KX9
330556594825867264,Sat May 04 05:36:48 +0000 2013,множественная линейная регрессия http://t.co/bf1fXFgBfC
330556526420955136,Sat May 04 05:36:31 +0000 2013,денежная система и ее элементы http://t.co/8oZlqasD5m
330556500969918464,Sat May 04 05:36:25 +0000 2013,сознание и бессознательное http://t.co/1FOkP5NP71
330556386574467072,Sat May 04 05:35:58 +0000 2013,маркетинг территорий http://t.co/qoSvRHZLDp
330556335382986753,Sat May 04 05:35:46 +0000 2013,рынок совершенной и несовершенной конкуренции http://t.co/R2humL3uZ0
