tid,time,tweet
330733124554223616,Sat May 04 17:18:16 +0000 2013,"Una de las mejores cosas en la vida es darte cuenta q eres feliz, sin tener las cosas q creías q mas necesitabas para vivir."
320677876884197376,Sat Apr 06 23:22:18 +0000 2013,Buena tarde!.
305272552580841473,Sat Feb 23 11:07:02 +0000 2013,Facebook got niggas salty ass fuck
305272447798743040,Sat Feb 23 11:06:37 +0000 2013,offline#offline -
304680967128350721,Thu Feb 21 19:56:17 +0000 2013,Ketawa2 sama mama gara2 liat foto2 wak itu haha
304680770050605056,Thu Feb 21 19:55:30 +0000 2013,GoldenLivin my life like it's #Golden ;)
279211477339107328,Thu Dec 13 13:09:38 +0000 2012,gente apenas #18 pessoas para #900 me ajudem plisss
274255373379203072,Thu Nov 29 20:55:51 +0000 2012,ReplaceMichaelJacksonSongsWithDonut#ReplaceMichaelJacksonSongsWithDonut Who Is Donut
272150715428904960,Sat Nov 24 01:32:41 +0000 2012,i cant be the one :)
269633136877527040,Sat Nov 17 02:48:44 +0000 2012,"Money day,back to reality."
266838133772013569,Fri Nov 09 09:42:23 +0000 2012,Love is not love which alters when it alteration finds --Shakespeare
266230092760506368,Wed Nov 07 17:26:15 +0000 2012,This one is for you and me !! Living out our dreams !! THIS time ... Forever !! ♦♥
260535006684913664,Tue Oct 23 00:16:00 +0000 2012,Just finished my first laser cutting class at techshop!
257395902103318528,Sun Oct 14 08:22:19 +0000 2012,"Começa sábado nossa super maratona: eleição para nova Executiva, Convenção, Seminário e Planejamento 2012. Em Brasília."
257395813976788992,Sun Oct 14 08:21:58 +0000 2012,Pick an industry... entertainment... or...  medical?
253250523875143680,Tue Oct 02 21:50:04 +0000 2012,NTM to tweet
251750976300675072,Fri Sep 28 18:31:24 +0000 2012,14 to 3 Let's go Saints
251750766379950081,Fri Sep 28 18:30:34 +0000 2012,Did you know that males are more likely to be left-handed (10%) than females (8%)?
249662875692584960,Sun Sep 23 00:14:02 +0000 2012,Olá! galera do twitter!
240856376610525184,Wed Aug 29 17:00:09 +0000 2012,後輩に、勉強しなくて大丈夫ですか？！と言われた（笑）
237572209730781184,Mon Aug 20 15:30:03 +0000 2012,“Don’t take the casual approach to life. Casualness leads to casualties.” —Jim Rohn
234313056962883584,Sat Aug 11 15:39:20 +0000 2012,"TruthThe Wifey Gets Introduced To The Family, and the hoe gets introduced to the mate #Truth"
226351853053558785,Fri Jul 20 16:24:21 +0000 2012,neverquitBig show tonite day starin off shit I gotta make something of it cuz losin aint a option #neverquit
224418304482213889,Sun Jul 15 08:21:07 +0000 2012,"I wish my brother was here , he'd hold my hand through all of this ."
221988141068849152,Sun Jul 08 15:24:31 +0000 2012,gobble gobble gobble!! :)
220838236484939776,Thu Jul 05 11:15:13 +0000 2012,heatings on and im still fricking cold!!! D:
216948917168902144,Sun Jun 24 17:40:27 +0000 2012,"""Im so grateful for my fans! I love you guys!"" Ariana &amp; Arianators &lt;3"
