tid,time,tweet
335197240970846208,Fri May 17 00:57:04 +0000 2013,Sicker Then A Muthafucker.____.
334565062201208833,Wed May 15 07:05:01 +0000 2013,tulogyan kasi iinom inom hindi pa ko hindi ko naman kaya yan tuloy napala . . sumakit ang ulo. . di maka- tulog
333692878620610560,Sun May 12 21:19:16 +0000 2013,On a train.
315555698048118785,Sat Mar 23 20:08:35 +0000 2013,bye all
310622199650328576,Sun Mar 10 05:24:38 +0000 2013,butyouuglythoughyou got a nice ass #butyouuglythough
308931318887112704,Tue Mar 05 13:25:40 +0000 2013,Good mornig my dear friends have a nice day
303879894360793088,Tue Feb 19 14:53:07 +0000 2013,can some dude post him shirtless???
303879785296302080,Tue Feb 19 14:52:41 +0000 2013,I'm so tired! I got so much to do tho
275982456388206595,Tue Dec 04 15:18:39 +0000 2012,"vou dormir por que amanha tem aula :s , boa noite gente , durman com deus (:"
275318413625274368,Sun Dec 02 19:19:59 +0000 2012,Im online.. youre online.. CAN YOU PLEASE START THE CONVERSATION?!
268224246021500929,Tue Nov 13 05:30:18 +0000 2012,Happy New Year to all my Tweeps :)
264622023077134337,Sat Nov 03 06:56:21 +0000 2012,I need mre followers follow me
260999581192572929,Wed Oct 24 07:02:03 +0000 2012,¡Mio!
260999315848310784,Wed Oct 24 07:01:00 +0000 2012,Balance it all out
260466484285960193,Mon Oct 22 19:43:43 +0000 2012,naloloka n ako sa payroll... :((
258106723468972032,Tue Oct 16 07:26:52 +0000 2012,"Festival  of animals, and art set up now and starts at 10 www.coastcollective"
257555210195570688,Sun Oct 14 18:55:21 +0000 2012,Who Run the World?...(God)
257555094164353024,Sun Oct 14 18:54:54 +0000 2012,"TERUS MELANGKAH adalah jawaban dari semua masalah,karena dengan TERUS MELANGKAH akan ada harapan..."
256021826864549889,Wed Oct 10 13:22:14 +0000 2012,J'espère que vous les gars ont une bonne journée :)
255472221458403328,Tue Oct 09 00:58:18 +0000 2012,STFUYou always take it to the next level and  I try to stay closer to earth but you keep bringing back up #STFU
255472142047641600,Tue Oct 09 00:57:59 +0000 2012,"To make me feel happy , just shut the door and go away !"
252188710022553601,Sat Sep 29 23:30:48 +0000 2012,LIL WAYNE OCCUPIED OUR HEARTS #14
249800897314566144,Sun Sep 23 09:22:29 +0000 2012,"Geef wat vaker complimenten weg, je hoeft niet gierig te zijn, want die zijn gratis.."
227671964049883136,Tue Jul 24 07:50:00 +0000 2012,What i do when i like someone: 5% stare 95% Stalk. hahaha! :))
227353315523039232,Mon Jul 23 10:43:49 +0000 2012,odeio pessoas falsas que so lembra da gente quando precisa --'
226617020161081344,Sat Jul 21 09:58:02 +0000 2012,Lunch?
226213260620345345,Fri Jul 20 07:13:38 +0000 2012,You Don't Know Your Beautiful; That's What Makes You Beautiful.♥
224694272207749121,Mon Jul 16 02:37:43 +0000 2012,knowledge can not be bought with moneybut money can be bought with knowledge: l
223408293744361472,Thu Jul 12 13:27:42 +0000 2012,TallahasseeFind homes for sale and information on #Tallahassee Neighborhoods:...
218522051936391169,Fri Jun 29 01:51:31 +0000 2012,I just found out I'll save $50 every 6 months by switching to All-State. Give them a call at 877-363-2930.
218268027907608576,Thu Jun 28 09:02:07 +0000 2012,Grilled some tofu and everybody didn't believe it wasn't chicken. Lol
217539467718828032,Tue Jun 26 08:47:05 +0000 2012,"Byee , follow y'all back if I get back online (: ♥"
