tid,time,tweet
331123923255164928,Sun May 05 19:11:09 +0000 2013,3 Yrs On Lockdown lol
319789418883985408,Thu Apr 04 12:31:53 +0000 2013,My goodness how good was Richard McLeod's worship leading this morning!!!!
316329325102235649,Mon Mar 25 23:22:42 +0000 2013,What Pushes Shooters Over the Edge?
315624107737759744,Sun Mar 24 00:40:25 +0000 2013,"get ""instagram"" app for ipod!!!!! its free!!!! on itunes!!! its addictive!!! :)"
311468883968135168,Tue Mar 12 13:29:03 +0000 2013,My Grades &lt;&lt;&lt;&lt;&lt;
310682080377982977,Sun Mar 10 09:22:34 +0000 2013,Got my orange soda. ^_^
306867759915102208,Wed Feb 27 20:45:49 +0000 2013,Guess I should get on here a lil more. I c the followers r dwindling. What's up every1?
297621856511463424,Sat Feb 02 08:25:54 +0000 2013,"i'm so glad.. kung alam mo lang. =""&gt;"
275069643335540738,Sun Dec 02 02:51:28 +0000 2012,Saindoooo
274172458255388672,Thu Nov 29 15:26:22 +0000 2012,"lebih baik jadi apa nya?masa lalu nya, apa masa depannya??"
270516750003617792,Mon Nov 19 13:19:53 +0000 2012,Spain approves legislation bringing country in line with WADA anti-doping code
269653105082245120,Sat Nov 17 04:08:04 +0000 2012,another great day l8ers guys keep following me ..........&lt;3 you all
266204453466697728,Wed Nov 07 15:44:22 +0000 2012,"""Gratitude is the sign of noble souls.""-- Aesop's Fables"
260646848186949632,Tue Oct 23 07:40:25 +0000 2012,Its never too late to sell your soul.
260646752997228545,Tue Oct 23 07:40:03 +0000 2012,"AotoIm telling the world, That I've found A Boy!""The One I can Live for, The One who Deserves &lt;'';#Aoto:')"
258141516457988096,Tue Oct 16 09:45:08 +0000 2012,Watching#Watching Arctic Monkeys - Crying Lightning
256698388869943296,Fri Oct 12 10:10:39 +0000 2012,999c
256018429964865536,Wed Oct 10 13:08:44 +0000 2012,its over man! just a streak of bad luck Im going to lie down a bit
256018371680817154,Wed Oct 10 13:08:31 +0000 2012,"Пройдите Зону испытаний. Чем быстрее пройдете, тем быстрее получите шестьдесят баксов."
249908955214663681,Sun Sep 23 16:31:52 +0000 2012,going to have soooooooooo much fun tonight with my pulla Noora! love u&lt;333
240433836842950657,Tue Aug 28 13:01:08 +0000 2012,"indo embora, a caminho do meu pc. Ja tava com saudades, rsrsrs"
239785932952317952,Sun Aug 26 18:06:36 +0000 2012,... aaand I'm already bored of this movie. Elle Fanning is gonna be a superstar but that's all I've got from this movie. So Hollywood :-(
239365452659322880,Sat Aug 25 14:15:45 +0000 2012,"Since When girls make the first move?!. I mean, are you serious? Since when do the eggs swim to the sperm? Yeah, exactly. Man the fuck up."
233895016664281090,Fri Aug 10 11:58:12 +0000 2012,GOODNIGHT#GOODNIGHT
226040278019096576,Thu Jul 19 19:46:16 +0000 2012,Hood Morning
221882872859078658,Sun Jul 08 08:26:13 +0000 2012,Bom dia!!!
220662553389441024,Wed Jul 04 23:37:07 +0000 2012,"Sem expectativas, sem desapontamentos!"
219322494195208192,Sun Jul 01 06:52:12 +0000 2012,"RT if you love any of these: Zendaya, Bella, Selena Gomez, Miley Cyrus, Justin Bieber, Demi Lovato, So I can follow you♥ (must following me)"
217898038365138944,Wed Jun 27 08:31:55 +0000 2012,"I Woke up One Morning...wiped my Eyes and Said ""I don't give a Fuck No more RT"""
