tid,time,tweet
319796424231493632,Thu Apr 04 12:59:43 +0000 2013,GoBlueI'm looking for water balloons to throw at him right now. GoBlue
316897210988122112,Wed Mar 27 12:59:17 +0000 2013,Metacafe-Documentary (English)-2.flv
311845010591059971,Wed Mar 13 14:23:38 +0000 2013,I will rather live as if there is a Heaven than when I die and there is a hell!!
310524246516432896,Sat Mar 09 22:55:24 +0000 2013,"domani faccio l'albero,yeeeeeeeeeeep (?):3"
289247090612244480,Thu Jan 10 05:47:35 +0000 2013,It Will Rain is one of the most beautiful songs I've heard ever.
282456754665693184,Sat Dec 22 12:05:12 +0000 2012,I can show u better than I can tell u.
266576350247272448,Thu Nov 08 16:22:09 +0000 2012,BOSSAN i Put That on My MAYBACK  #BOSS
262772069849243650,Mon Oct 29 04:25:18 +0000 2012,"A real man is not defined by his past, or bound by  yesterday. He defines his future. It's not what they call you, but what you answer to."
256670902387884032,Fri Oct 12 08:21:26 +0000 2012,When people ask dumb questions I'm obligated to give sarcastic answers.
253935647490965506,Thu Oct 04 19:12:30 +0000 2012,NowPlaying#NowPlaying Toto - Africa
250128775491231744,Mon Sep 24 07:05:21 +0000 2012,"Im nt ready for school , my uniform still ina cleaners ,"
227581254718070785,Tue Jul 24 01:49:34 +0000 2012,"Vagina jokes aren't fanny guys, seriously."
223170019947847680,Wed Jul 11 21:40:53 +0000 2012,"SteveJobsThankYouSteve""Tres manzanas cambiaron el mundo: la de Eva, la de Newton y la de #SteveJobs"" #ThankYouSteve"
221895122755923969,Sun Jul 08 09:14:54 +0000 2012,Dont unfollow me please
221105614976323586,Fri Jul 06 04:57:41 +0000 2012,SUCH A RAINY NIGHT BUT  IT'S SO PEACEFUL  TO LISTEN TO IT ALONG WITH MY KEYSTROKES
221105591416930304,Fri Jul 06 04:57:35 +0000 2012,"oi monster...sabtu bsk kt akan perform di gd. serbaguna lodoyo blitar jam 8 mlm, see ya there monsters!!!!cheers oi!!"
220730558290989056,Thu Jul 05 04:07:20 +0000 2012,Its one of them days! :(
220468548605181953,Wed Jul 04 10:46:12 +0000 2012,"pussy this pussy that, STFU"
220341881907847168,Wed Jul 04 02:22:53 +0000 2012,ai galera quanto tenpo uaahuauaahahauhau
