tid,time,tweet
116313201427222530,Wed Sep 21 00:50:02 +0000 2011,RT @FatosJovens: (D)eixe (E)le m(U)dar (S)ua vida.
116313068870438913,Wed Sep 21 00:49:31 +0000 2011,"RT @FatosJovens: Não busque ser melhor que ninguém, tente ser melhor do que você é hoje."
116312617928237057,Wed Sep 21 00:47:43 +0000 2011,RT @FatosJovens: Sim. Eu me importo com um monte de coisas bobas.
116312565755297793,Wed Sep 21 00:47:31 +0000 2011,"RT @FatosJovens: Existem pessoas perfeitas, lindas, bonitas, feias, horrorosas e eu."
116312507282493440,Wed Sep 21 00:47:17 +0000 2011,RT @FatosJovens: Onde clico pra ir pra sexta-feira ?
116312500147994624,Wed Sep 21 00:47:15 +0000 2011,RT @FatosJovens: 1 fato: Eu me tenho no msn e já tentei falar comigo mesmo.
116312436054827008,Wed Sep 21 00:47:00 +0000 2011,RT @FatosJovens: Foi sendo ignorado que eu aprendi a ignorar.
116312395282006016,Wed Sep 21 00:46:50 +0000 2011,RT @FatosJovens: Na frase “Ele nunca vai te decepcionar” o sujeito é Deus.
115948651150450688,Tue Sep 20 00:41:27 +0000 2011,#libra: hora boa pra começar um namoro ... será? acho que não em?...rsrsrs
115814564829999104,Mon Sep 19 15:48:38 +0000 2011,# DNJVREuVou
88391551373418496,Tue Jul 05 23:39:22 +0000 2011,Sera que o estagio vai sair?
87158748589735936,Sat Jul 02 14:00:39 +0000 2011,Feriaaaaaaaaaaaaasssssssssssss!!!!!!!!!!!!!!!
86222891984764929,Thu Jun 30 00:01:54 +0000 2011,"no not, amanha estudar mito"
76391015384219648,Thu Jun 02 20:53:32 +0000 2011,Teste amanha :(
76386511347650560,Thu Jun 02 20:35:38 +0000 2011,"RT @FrasesdeAmar: Cuidado com as pessoas. Elas te conhecem hoje, te amam amanhã, e no dia seguinte você já é passado."
74194766530748416,Fri May 27 19:26:25 +0000 2011,É! As coisas estão diferentes....
62980426381262848,Tue Apr 26 20:44:38 +0000 2011,Dia de anatomia :(
62229321867210752,Sun Apr 24 19:00:01 +0000 2011,Feliz Páscoa a todos!!!!
62227155295277057,Sun Apr 24 18:51:24 +0000 2011,"quando eu, dani e a Mila ficava zoando, quando elas ficavam me zoando e eu zoava elas rsrrs"
62226754386919424,Sun Apr 24 18:49:49 +0000 2011,"Sinto falta da galera do ensino medio, quando a media era 5..rsrsrs"
45977234615435264,Thu Mar 10 22:40:01 +0000 2011,"RT @FrasesdeAmar: Você sempre vai conseguir roubar um sorriso meu, sempre. http://tumblr.com/xvf1qd7ffr"
45971943383515136,Thu Mar 10 22:19:00 +0000 2011,"Aff, aula quinta e sexta, Trabalho de informatica hiper dificil, mas ta bom to muito feliz"
37269198241665024,Mon Feb 14 21:57:23 +0000 2011,Feliz dia do AMOR! (14/02)
37268923988578304,Mon Feb 14 21:56:18 +0000 2011,"Amei a facul hoje, muito show. Amanha eu vo de van"
33268683623112704,Thu Feb 03 21:00:46 +0000 2011,"UBM ai vamos nos, adeus cederj"
31431008226119680,Sat Jan 29 19:18:30 +0000 2011,"Aula inaugural show (sem trote o/), plataforma lindaaaaaaaaaaaaaa"
31430547263721472,Sat Jan 29 19:16:41 +0000 2011,Pre-selecionada pelo prouni para a ubm (hiper feliz)
30764542493466624,Thu Jan 27 23:10:13 +0000 2011,Prouni amanha ta chegando
30376650566803456,Wed Jan 26 21:28:52 +0000 2011,Prouni dia 28 anciosa pacas
30376243606065153,Wed Jan 26 21:27:15 +0000 2011,"Final de semana em Caçapava õ/, foi manero"
