tid,time,tweet
335194972779335680,Fri May 17 00:48:03 +0000 2013,Boooooooooooooooooooooooard
334501682329317376,Wed May 15 02:53:10 +0000 2013,"Antes de cenar me voy a dar una ducha calentica, a ver si me despejo un poco..."
333938780220305409,Mon May 13 13:36:24 +0000 2013,Will just have to buy her own Advent Calendar!!! Epic fail - begging is not a skill of mine!!!
329366376957480961,Tue Apr 30 22:47:18 +0000 2013,The sun is shining &amp; it is going to be a great offer for you see---~How to earn money online without any investment: this link
308818680744116224,Tue Mar 05 05:58:05 +0000 2013,"I gotta go to bed now, goodnight Dash Dolls! Xo"
308098213850783744,Sun Mar 03 06:15:13 +0000 2013,WinterTimeIts Snowing #WinterTime
305798059282010112,Sun Feb 24 21:55:13 +0000 2013,"Why Are You Still Tryna Talk To Me If You Gotta Girlfrien , Gtf"
296348682545143808,Tue Jan 29 20:06:46 +0000 2013,BLACKFRIDAYReady to head home now #BLACKFRIDAY
283125730315997184,Mon Dec 24 08:23:28 +0000 2012,WFF
276284632612360193,Wed Dec 05 11:19:24 +0000 2012,opportunityThe #opportunity is often lost by deliberating. Publilius Syrus
276284560772317184,Wed Dec 05 11:19:07 +0000 2012,nyakitin hati seseorg mank gmpng..tp membalas kebaikan seseorg sngatlah susah..jika qt gag prnh sdr akan ntu smua mk sia2lah hdp ne..
272877760085651456,Mon Nov 26 01:41:42 +0000 2012,Pessoas ganham fama no twitter com tweets dos outros.
271754079263416321,Thu Nov 22 23:16:36 +0000 2012,Jeasouly is wen somone love wat you got but hate they aint got it
266208116054585345,Wed Nov 07 15:58:55 +0000 2012,CROSBY#CROSBY = CrosBEAST!
261647950558683137,Fri Oct 26 01:58:27 +0000 2012,BBMteamukteamlondonbbpinsteamblackberryuk#BBM 2716358D #teamuk #teamlondon Add me! 17+ #bbpins #teamblackberry #uk No Homos!
260852416184991744,Tue Oct 23 21:17:17 +0000 2012,The only limit to our realization of tomorrow will be our doubts of today.-Franklin D. Roosevelt-
260317409527885826,Mon Oct 22 09:51:21 +0000 2012,Thanks for all lovely followers who helped me sort out the spyware problem. Lesson learned change passwords monthly!
246365102624866304,Thu Sep 13 21:49:52 +0000 2012,I love my bed.
239281237330628608,Sat Aug 25 08:41:07 +0000 2012,Yo i hope the nfl dont strike
222736291685597184,Tue Jul 10 16:57:24 +0000 2012,I really don't want to go to school tomorrow..
217856618774274048,Wed Jun 27 05:47:20 +0000 2012,Videos are still available for viewing at this point. Thank you all for your support. DCT :)
217856562235060224,Wed Jun 27 05:47:06 +0000 2012,"Being happy doesn't mean that everything is perfect, it means that you've decided to look beyond the imperfections."
217101103169413120,Mon Jun 25 03:45:11 +0000 2012,Take calculated risks. That is quite different from being rash.
