tid,time,tweet
325234415267622912,Fri Apr 19 13:08:21 +0000 2013,"Когда государство начинает убивать, оно всегда называет себя Родиной."
324403396448751616,Wed Apr 17 06:06:11 +0000 2013,"Pausa para o lanche ...( Ao som de "" From Yesterday "" - 30 Seconds To Mars )"
323731554100719616,Mon Apr 15 09:36:31 +0000 2013,where are the producers ?!!
322175923661201408,Thu Apr 11 02:35:00 +0000 2013,Happy Thanksgiving everybody
320889136888303617,Sun Apr 07 13:21:46 +0000 2013,Deicha eu te fazer feliz meu Amor (:
316271935224958976,Mon Mar 25 19:34:40 +0000 2013,RETWEET this if you think Gronkowski is a BEAST!! 2 TDS!!!
312006479446159360,Thu Mar 14 01:05:16 +0000 2013,"Did you know how with pure luck I dropped grand total of 48 pounds, and it was so easy"
308079787648368640,Sun Mar 03 05:01:59 +0000 2013,maldita cea neta teng pokos ceguidores y m djan d seguir. Neta k gacho
307070772814417920,Thu Feb 28 10:12:31 +0000 2013,비가올려나 가습기
306008736424673281,Mon Feb 25 11:52:22 +0000 2013,Hujan yang cerah
306007487016992768,Mon Feb 25 11:47:24 +0000 2013,Makikisali na nga lang ako sa trending topics today :(
305387191989846016,Sat Feb 23 18:42:35 +0000 2013,"Overleef de winter, eet uzelf Voor een individuele cel werkt dit prima. Krapte doorstaan is een kwestie van volhouden. Of het nu om een r"
305387064483000320,Sat Feb 23 18:42:04 +0000 2013,"AikidoBe grateful for hardship &amp; bad people. Obstacles are an essential part of training.-Morihei Ueshiba,#Aikido"
304824029586522112,Fri Feb 22 05:24:46 +0000 2013,"Ajhhh.. Pulang dari Gereja, langsung buka hp *LOl"
304257623321083904,Wed Feb 20 15:54:04 +0000 2013,Tipico: Justin está loco por mi.
303671545732145154,Tue Feb 19 01:05:13 +0000 2013,ThingsImThankfulFor#ThingsImThankfulFor My mother! RT if you love your momma!
302695569053343744,Sat Feb 16 08:27:02 +0000 2013,"Rich in antioxidants and minerals, Organic Goji Berries have become a health-craze and superfood phenomenon."
302695443974991872,Sat Feb 16 08:26:32 +0000 2013,haha .. rindo como um dia você
327942058436354049,Sat Apr 27 00:27:34 +0000 2013,I think I passed physical education!!
