tid,time,tweet
325888816860770305,Sun Apr 21 08:28:43 +0000 2013,Con ganas de escuchar Caramelos a todo volumen! :(
324217238724943873,Tue Apr 16 17:46:28 +0000 2013,boa noite para todos
322492775687921664,Thu Apr 11 23:34:04 +0000 2013,oiie!!
321181448696655872,Mon Apr 08 08:43:19 +0000 2013,Out of Church. Chillin.
320541690039508992,Sat Apr 06 14:21:08 +0000 2013,Kampung Halaman☺
319278202830860289,Wed Apr 03 02:40:30 +0000 2013,RT @Bullzeyeent: Nicollette is is spreading across the internet like wildfire!!!!! http://t.co/lHbjJJ1X1L
319274291474595840,Wed Apr 03 02:24:57 +0000 2013,estou com uma preguiça!
318819335399419904,Mon Apr 01 20:17:07 +0000 2013,cantsaynoarbaselmiami#cantsayno to #arbasel #miami
318458040019984385,Sun Mar 31 20:21:28 +0000 2013,about to go student teach dance and one of the girls calls me grandma oooo god im not that old im 12
317241118385377281,Thu Mar 28 11:45:51 +0000 2013,follow me please and buy my songs on itunes type in Alex M-Campbell to find them
316167341329231872,Mon Mar 25 12:39:02 +0000 2013,huftt
311230650814459904,Mon Mar 11 21:42:24 +0000 2013,hy all virginity..
310484560192356352,Sat Mar 09 20:17:42 +0000 2013,http://t.co/am43mU12tM via @AddThis
310028189252591616,Fri Mar 08 14:04:15 +0000 2013,This is awesome:  #1: Avid Speed Dial 7 Bicycle Brake Lever (Color May Vary)
308673948101509120,Mon Mar 04 20:22:58 +0000 2013,"Chalene in Park City for 1 month, no way, I have to workout with her!!!"
307998901951135744,Sat Mar 02 23:40:35 +0000 2013,"AikidoMartialWayTrue Budo calls for preserving everything in nature in its right form. - M.Ueshiba, #Aikido, #MartialWay"
305294417437286400,Sat Feb 23 12:33:55 +0000 2013,"OnlineBusiness✰ #OnlineBusiness Tip: Use surveys to find out what your customers think of your company, products and services."
304723424922701824,Thu Feb 21 22:45:00 +0000 2013,I'm so impressed with Rob Kardashian's dancing!
302173525073068032,Thu Feb 14 21:52:37 +0000 2013,Asian F?
298375854705233920,Mon Feb 04 10:22:01 +0000 2013,Mecano is trending worldwide............
297358452936814592,Fri Feb 01 14:59:14 +0000 2013,FAFSmmfh y hang around sumbdy u dnt lyk #FAF
297040685939449857,Thu Jan 31 17:56:32 +0000 2013,Busy bbl
296732391056216064,Wed Jan 30 21:31:29 +0000 2013,Inbox mantapp
296732255152377857,Wed Jan 30 21:30:57 +0000 2013,Ha willie carson flickin those crickets was hillarious
328034206057914368,Sat Apr 27 06:33:43 +0000 2013,"oi,bom dia !!! :)"
