tid,time,tweet
335138571151372288,Thu May 16 21:03:56 +0000 2013,BULLSHYTWat Eva Hapn Ta Shawty Lo?? He Was Dat BULLSHYT Anyway Doe.
334706973582970881,Wed May 15 16:28:55 +0000 2013,"GreenDayNobody likes you, everyone left you. There all out without you, having fun. GreenDay"
333598376471969792,Sun May 12 15:03:45 +0000 2013,TearsofCrimsonVampireI've got a dungeon full of games waiting for you at TearsofCrimson your Vampire God
327775041775366144,Fri Apr 26 13:23:54 +0000 2013,xauxau
326530508127358976,Tue Apr 23 02:58:34 +0000 2013,yyjTomorrow we will be taking the Orca Spirit out at 2pm! Call us if you'd like to join our tour 250-383-8411 yyj
314039014657228800,Tue Mar 19 15:41:50 +0000 2013,Its weird when ur phone fall ur heart is like hop nuthin happend but when its ur friend u start laughing even if he wasBleedingFrnzTheseDay
306471598544793600,Tue Feb 26 18:31:37 +0000 2013,Metacafe-Documentary (English)-2.flv
299417768606986240,Thu Feb 07 07:22:13 +0000 2013,"AikidoBe hard as diamond,flexible as a willow,smooth-flowing like water,or as empty as space.-M.Ueshiba,#Aikido"
299356073024954368,Thu Feb 07 03:17:04 +0000 2013,vagos recuerdos..
299134299855273985,Wed Feb 06 12:35:49 +0000 2013,"Heb een nieuwe twitter moeten maken, omdat -hoe dan ook- de mijne gehackt was!"
299134207295369217,Wed Feb 06 12:35:27 +0000 2013,Go to hell and whine where somebody may give a fuck beyatch
298946144678072321,Wed Feb 06 00:08:09 +0000 2013,Why did they stop it?
298884393647353857,Tue Feb 05 20:02:47 +0000 2013,†ђξ best is. Yêt τ̅☺ come!!!!!!!!!!!!!
298510703420121088,Mon Feb 04 19:17:52 +0000 2013,KISS MY BELIEBER ASS #2
297679654578438144,Sat Feb 02 12:15:34 +0000 2013,akkk today have many homework to send to theacher T^T
297632086133714946,Sat Feb 02 09:06:33 +0000 2013,Indoo tomaa akelee banhooooo .. Jáa voltoo *-* Meiaaaa horinhaaa hihi
297587521011998720,Sat Feb 02 06:09:28 +0000 2013,u want me but i wanna know r u ready for whatever.  do u know how to touch a girl.
297361213468336128,Fri Feb 01 15:10:12 +0000 2013,confie naquele que é eternamente... não nas coisas passageiras...
296788143162667009,Thu Jan 31 01:13:02 +0000 2013,"Boa noite, companheirada! Semana extremamente corrida: eleições no SindiPetro-RJ terminaram hj! Agora, apuração! Vamos lá, Chapa 2! =D"
296739954103566336,Wed Jan 30 22:01:32 +0000 2013,Rainy here
296714237915590658,Wed Jan 30 20:19:21 +0000 2013,RT @TopUSNewsToday: How can you ReTweet your message 1000 times? It's easy http://t.co/zODoAGuj Order and watch 1000 people promote you. ...
296712651688538112,Wed Jan 30 20:13:03 +0000 2013,WTF do ido?
296712575524151297,Wed Jan 30 20:12:45 +0000 2013,why spend $1000's on a vacation when all u going to do is stay in the room and screw
291871727905017856,Thu Jan 17 11:36:57 +0000 2013,jaaays game
291843794964467712,Thu Jan 17 09:45:57 +0000 2013,I hate the way my mind works.
