tid,time,tweet
325239955368603649,Fri Apr 19 13:30:22 +0000 2013,whenIwaslittlewhenIwaslittle i was a g unit mascott
321961103896748033,Wed Apr 10 12:21:23 +0000 2013,"I want to jog, but i cant! grrrr!"
319404398512062465,Wed Apr 03 11:01:57 +0000 2013,A friends 21 birthday fun fun fun
315116794702622721,Fri Mar 22 15:04:33 +0000 2013,"RT @BillAllam: “ You don’t take a photograph, you make it."" Ansel Adams"
315112872583786496,Fri Mar 22 14:48:57 +0000 2013,"Kenapa aku harus pesimis sama karya ku sih. Belum saatnya untuk menunjukkan bakat yaa -,-"
312440783586336768,Fri Mar 15 05:51:02 +0000 2013,TNW: The best selling iPad app on the App Store was created with Adobe Flash
310319154232180736,Sat Mar 09 09:20:26 +0000 2013,time is money
308994076911493120,Tue Mar 05 17:35:03 +0000 2013,RT @OreBobby: #BOMS #StuntDriving #TacticalDriving #LawEnforcementDriving #PrecisionDriving Classes Now Available http://t.co/57wK4Z0Uex
308994020296757248,Tue Mar 05 17:34:49 +0000 2013,RT @OreBobby: #BOMS #StuntDriving  More than Human TV Show  http://t.co/57wK4Z0Uex  http://t.co/EiOt9nRJRD
306003179328397312,Mon Feb 25 11:30:17 +0000 2013,AnnoyingThings#AnnoyingThings wet socks! Grr
306003064375103488,Mon Feb 25 11:29:50 +0000 2013,Keep you're eyes open
305380857294753792,Sat Feb 23 18:17:24 +0000 2013,La eh pasado de lo mejor en este dia.! :3
304818367901081600,Fri Feb 22 05:02:16 +0000 2013,I wanna get high tonight.........!
304249916438482945,Wed Feb 20 15:23:27 +0000 2013,BestAlbumEver#BestAlbumEver Under The Mistletoe &lt;3
303152862345691136,Sun Feb 17 14:44:09 +0000 2013,"When i win lottery il set up places for ppl lonely to come and chat , ignorant ppl on depression fxxxk me off"
302536557120876544,Fri Feb 15 21:55:10 +0000 2013,How's your Sunday night going? Having fun I hope!
328516942719762432,Sun Apr 28 14:31:57 +0000 2013,"bingung euy,,,,,,"
