tid,time,tweet
324115843120234496,Tue Apr 16 11:03:33 +0000 2013,quiero amarte &amp;tratarte bien:*&lt;3
323399125112610816,Sun Apr 14 11:35:34 +0000 2013,DontyouhateitwhenDontyouhateitwhen You have to poop as soon as you step out the shower!!
322051989234151426,Wed Apr 10 18:22:32 +0000 2013,mas ta bom :B
319496102887964672,Wed Apr 03 17:06:21 +0000 2013,あーまじで簿記分からなすぎてやばい。それより目やばめー
318726920529403904,Mon Apr 01 14:09:54 +0000 2013,semuanya berawal dari perasaan yang tak terduga yang ada di dalam hatiku
317722934988926977,Fri Mar 29 19:40:25 +0000 2013,Fuck all dat
315528125939335168,Sat Mar 23 18:19:02 +0000 2013,NAILSHOPBEAUTYSHOPUUUUUGH PHOTO SHOOT Thursday &amp; I am so not ready #NAILSHOP &amp; #BEAUTYSHOP TIIIIIME
313928102776565761,Tue Mar 19 08:21:06 +0000 2013,Мат.платы на x79 от 8-и тысяч руб. я в шоке!
312175526712324096,Thu Mar 14 12:17:00 +0000 2013,Ive never actually seen a school that has those super cool really tall lockers! You know the 1 in the movie that bullies shove people into?
310529669164310528,Sat Mar 09 23:16:57 +0000 2013,http://t.co/kk5FFPnQeq via @AddThis
308744103447887872,Tue Mar 05 01:01:45 +0000 2013,*.*
308060891310592001,Sun Mar 03 03:46:54 +0000 2013,Man fuck earth I'm going back to Saturn
307379648218660864,Fri Mar 01 06:39:53 +0000 2013,it's the time for me to forget the past.. ;( AND now its my turn to celebrate &amp; welcome the PRESENT.. :) &lt;3
305729146733076480,Sun Feb 24 17:21:23 +0000 2013,turned out very hot .. please send down rain (-_-)
305105674864586753,Sat Feb 23 00:03:56 +0000 2013,"Dear boys, be the type of guy you would want your daughter to be with."
305105547936555008,Sat Feb 23 00:03:25 +0000 2013,cheer up baby :)
304566347961094145,Thu Feb 21 12:20:50 +0000 2013,"kata ibu "" MALAYSIA NUAKAAALLL !! """
303863348884287488,Tue Feb 19 13:47:22 +0000 2013,"We will follow everyone back, as we can! We have to wait sweet followers! But when we can we will follow y'all back!"
299764662063476737,Fri Feb 08 06:20:39 +0000 2013,Wens dias a todosss!!!
298770561843200000,Tue Feb 05 12:30:27 +0000 2013,‏​الشي الغريب بالبنت الكويتية انها لما تحط مكياج تصير قمة بالعذاب♥ ، و لما تشيل المكياج تصير واحد من الشباب =D
296680794880106497,Wed Jan 30 18:06:28 +0000 2013,Got junk? No Declutter. 1-800 DECLUTTER
328260008582209539,Sat Apr 27 21:30:59 +0000 2013,RTRT se você NÃO vive sem ░░░░█▀▀░█▀▀░█░░░█░█░█░░░█▀▀█░█▀▀▄░░░░ ░░░░█░░░█▄▄░█░░░█░█░█░░░█▄▄█░█░░█░░░░ ░░░░█▄▄░█▄▄░█▄▄░█▄█░█▄▄░█░░█░█▀▀▄░░░░
