tid,time,tweet
334969779263795200,Thu May 16 09:53:13 +0000 2013,"Lyrically, I am a 1980's Action Movie."
318367565766332418,Sun Mar 31 14:21:57 +0000 2013,Whoever created math can hoop a nut
317229729373626368,Thu Mar 28 11:00:35 +0000 2013,Nothing wrong with loving the thought of love... you'll better your chances of finding the real thing.
314605633657774080,Thu Mar 21 05:13:22 +0000 2013,"Golfer Luiten uitzinnig na 1e profzege in Maleisië: Ik ga vanavond lekker swingen op een feestje, maar nu eerst bunkeren bij de Mcdonalds!"
311179096996589568,Mon Mar 11 18:17:32 +0000 2013,"We have to give it "" some time "" lol."
300203489336885249,Sat Feb 09 11:24:24 +0000 2013,afcArsenal's sub keeper having an absolute mare. Can't bare to watch such an awful overall performance. #afc
295502261226983424,Sun Jan 27 12:03:23 +0000 2013,"He Smokes ""Nisha"" Nigga He Gone Eat..."
293840985887240192,Tue Jan 22 22:02:04 +0000 2013,Gotta work from 12 to 3 then from 4 to 10 :I fishy :I
290790479665176576,Mon Jan 14 12:00:27 +0000 2013,Can't Beat A Power Nap! :)
289466974734540800,Thu Jan 10 20:21:19 +0000 2013,Kengantukan yang keparahan.. Sehingga butuh ketiduran
283154060813664256,Mon Dec 24 10:16:03 +0000 2012,MéxicoEsGrandePoruique#MéxicoEsGrandePor que #uique va a ser el Preciso... Y los demás me hacen lo que el viento a juarez...
282396626050510849,Sat Dec 22 08:06:16 +0000 2012,kenanhlah slalu dihati jiwa dan memori mu ....
280052747628343296,Sat Dec 15 20:52:32 +0000 2012,"El hombre que trata a una mujer como una princesa, prueba que fue criado por una reina!"""
278812280190279680,Wed Dec 12 10:43:22 +0000 2012,1 Month till Christmas guys! We're feeling festive! A few Christmas number ones being played in the office today!! Decoration times soon!
278080046252572673,Mon Dec 10 10:13:44 +0000 2012,Mucho gusto de poder seguir tweeteando con vosotros queridos hermanos birds.
276941736851431424,Fri Dec 07 06:50:30 +0000 2012,time to make my kiddies there dinner....hmmm what to make ?
273130406885343233,Mon Nov 26 18:25:38 +0000 2012,LOL realize how like alot of beliebers are directionators too now? :p CRAZZYY..
272465611119009792,Sat Nov 24 22:23:58 +0000 2012,Work
272465533406965761,Sat Nov 24 22:23:39 +0000 2012,on the phone
271155571468668928,Wed Nov 21 07:38:20 +0000 2012,"A crítica é a semente. O elogio, o fruto"
271155482687860736,Wed Nov 21 07:37:59 +0000 2012,MTV Photos: Sucker Free Awards YOUNG MONEY
267920824542052354,Mon Nov 12 09:24:36 +0000 2012,hello monday.. back to routines..
267783434649341952,Mon Nov 12 00:18:40 +0000 2012,WWDellAnnoSão 16 lojas e mais de 20.000 m2 de show-room. Escolha a loja mais próxima no http://t.co/p96R52RJ e faça uma visita. #WWDellAnno
266932250099212288,Fri Nov 09 15:56:22 +0000 2012,What happened in the club stays in the club!
266932186144452608,Fri Nov 09 15:56:07 +0000 2012,I'm about to do some shopping and hopefully go to my fav spot cheesecake factory
266715151565201408,Fri Nov 09 01:33:42 +0000 2012,tipsAlways prepare thoroughly before any engagement #tips
266715057717649409,Fri Nov 09 01:33:19 +0000 2012,TeamFollowBackTeamAutoFollow500ADayTFBR E T W E E T IF YOU WANT MORE FOLLOWERS | #TeamFollowBack | #TeamAutoFollow | #500ADay | #TFB |
266331678715281409,Thu Nov 08 00:09:55 +0000 2012,Baby don't worry. U got me &lt;3
266161900415508480,Wed Nov 07 12:55:16 +0000 2012,Beliebers and Selanators should all die a horrible and painful death. They look like mangled scrotoms. RT if you agree!
265679210734043137,Tue Nov 06 04:57:14 +0000 2012,arrvd home
264595469043376128,Sat Nov 03 05:10:50 +0000 2012,"What a great day to stop &amp; think about not just all the veterans out there, but all the writers who've helped tell their stories. Thank you."
263307594381291520,Tue Oct 30 15:53:17 +0000 2012,Thor - what an awesome film!! Can't wait for Captain America!!!
263307517264818177,Tue Oct 30 15:52:58 +0000 2012,"""O que vc está pensando???"""
261249956583710720,Wed Oct 24 23:36:58 +0000 2012,list4list200adayff500adayfollowbackfollowerslist4list#list4list #200aday #ff #500aday #followback #followers #list4list
261249888946364416,Wed Oct 24 23:36:41 +0000 2012,boa noite a todos !
257468396944384000,Sun Oct 14 13:10:24 +0000 2012,fbLe mec il marque sur #fb qu'il a bandé devant Miss France quand même..
255618200606224385,Tue Oct 09 10:38:22 +0000 2012,Lmao. My cousins would be the ones to RT me. Lololol
255280660003028992,Mon Oct 08 12:17:06 +0000 2012,chipotle#chipotle!!!
249128463980711936,Fri Sep 21 12:50:29 +0000 2012,Sometimes gud lessons r learned threw pAin ... Nough said .
246534783226757120,Fri Sep 14 09:04:07 +0000 2012,my weed LOUD I know you here it screamin
241408697677537280,Fri Aug 31 05:34:53 +0000 2012,unfollowTengo un #unfollow :( ni modo como dice una cancion Asi Es La Vida aveces negra aveces color roza
