tid,time,tweet
325899062161330176,Sun Apr 21 09:09:25 +0000 2013,I love my best friend &lt;3
325248873952051202,Fri Apr 19 14:05:49 +0000 2013,Soviet Union Entered the War as Chief Henchman of Hitlerism Soviet Union actually an ally of Nazi Germany
320773879918370816,Sun Apr 07 05:43:47 +0000 2013,. Todas as terças-feiras à partir das 19hrs. Ligue: 3307-7060 e reserve já sua mesa! ..
318730499524812802,Mon Apr 01 14:24:07 +0000 2013,Pagiiiiii :)
315534219516452865,Sat Mar 23 18:43:14 +0000 2013,askselena#askselena
314066697525006337,Tue Mar 19 17:31:50 +0000 2013,quem me segui eu sigo blz
312961717200097282,Sat Mar 16 16:21:02 +0000 2013,omg woow im missing twitter
311993284669087744,Thu Mar 14 00:12:50 +0000 2013,olha o trafego
310534266301853698,Sat Mar 09 23:35:13 +0000 2013,http://t.co/g1hggDPR6c via @AddThis
310533295299502080,Sat Mar 09 23:31:21 +0000 2013,gleeOmg! Jesse St James!!!! #glee
308749775791067136,Tue Mar 05 01:24:17 +0000 2013,"they say that what goes up must come down, dont let me fall"
308066619911983104,Sun Mar 03 04:09:40 +0000 2013,8
307365030146486272,Fri Mar 01 05:41:48 +0000 2013,"Ridgemoor Properties Inc. in St. Louis, MO. A great place to turn to and a proud member of http://t.co/Dm35Ccglj1!"
306824928525709312,Wed Feb 27 17:55:38 +0000 2013,Where'd y'all go today?
305067768330452993,Fri Feb 22 21:33:18 +0000 2013,RT @Sharleenapubi: Still Jammin this @warrbuckss Nocturne http://t.co/kEkPEjZJ8W
305066856123858944,Fri Feb 22 21:29:41 +0000 2013,Team Jacob is trending .........
305066795964973057,Fri Feb 22 21:29:26 +0000 2013,standupståuppSvensk #standup #ståupp comedy ..klubben för inbördes beundran.
304526112652918785,Thu Feb 21 09:40:57 +0000 2013,cant try too work things out in a relationship when you or her is holdin back on words.....
303868939253972992,Tue Feb 19 14:09:35 +0000 2013,beastWhat's it gunna b dis or Dat #beast
302919699426074624,Sat Feb 16 23:17:38 +0000 2013,So what
302083113553637378,Thu Feb 14 15:53:21 +0000 2013,"""Do you want to go to the principals office?"" ""No.. What kind of question is that?"""
300342427229769728,Sat Feb 09 20:36:29 +0000 2013,bye i am away to eat chicken corma yum yum yum (screamimg!) yum
297806504390705153,Sat Feb 02 20:39:38 +0000 2013,味は美味しいから許す。失敗は成功の素！次成功すればいいんだもん(&gt;_&lt;)
297301220970885120,Fri Feb 01 11:11:49 +0000 2013,I love you Dr House
296681808161021952,Wed Jan 30 18:10:29 +0000 2013,onthat#onthat Ciroc and frozen lemonade right now... Feeling real nice...
296681694461820929,Wed Jan 30 18:10:02 +0000 2013,"mudei meu avatar, alguma dlç gostou?"
328274700277014528,Sat Apr 27 22:29:22 +0000 2013,exit
