tid,time,tweet
325892115232067586,Sun Apr 21 08:41:49 +0000 2013,FFFF follow me and follow back :D
325240577316761600,Fri Apr 19 13:32:50 +0000 2013,you saw it too
320151752357859331,Fri Apr 05 12:31:40 +0000 2013,ii love foode
318743165681139712,Mon Apr 01 15:14:27 +0000 2013,love is like a rainforest. it's hot and there's birds everywhere.
317162445070286848,Thu Mar 28 06:33:14 +0000 2013,"YouRockGood morning, afternoon, and evening! Wherever you are in the world right now, make it a great day! #YouRock"
312983100189720577,Sat Mar 16 17:46:00 +0000 2013,Who got a voxer?
311857960555008001,Wed Mar 13 15:15:06 +0000 2013,Alhamdulillahsekaliyaaaa~
308612735711715328,Mon Mar 04 16:19:44 +0000 2013,"ctfuWhy this little girl in the pappi store jus told her mom ""your goin to time out!"" #ctfu"
305703267252453376,Sun Feb 24 15:38:33 +0000 2013,QUIT#QUIT
305080177652801536,Fri Feb 22 22:22:37 +0000 2013,"The first time I tried organic wheat bread, I thought I was chewing on roofing material. Robin Williams"
305080112154542080,Fri Feb 22 22:22:21 +0000 2013,saindo aq fuii#
304539206552793088,Thu Feb 21 10:32:59 +0000 2013,"Ps 145:18 The LORD is nigh unto all them that call upon him, to all that call upon him in truth. PRAISE HIM!"
302109860953219073,Thu Feb 14 17:39:38 +0000 2013,It's fall and I fell:p
301000964402462720,Mon Feb 11 16:13:16 +0000 2013,enem pode se repeti!!!
299263583219482626,Wed Feb 06 21:09:32 +0000 2013,OBMEP 2011 vamo quebrar cabeça
298312307841314816,Mon Feb 04 06:09:31 +0000 2013,"RT @WooEBNews: Get Structured Settlement Payments Now, Not Laterhttp://t.co/sEv9aMSn"
296689312907534339,Wed Jan 30 18:40:19 +0000 2013,"If you lack the courage to start, you have already finished."
328293231697747968,Sat Apr 27 23:43:00 +0000 2013,your always in my mine (ɔ ˘⌣˘)˘⌣˘ c)-
