tid,time,tweet
324093775930613760,Tue Apr 16 09:35:52 +0000 2013,punya sih tapi banyak bohongnya :(
323445050002522114,Sun Apr 14 14:38:03 +0000 2013,On my way back to SJ. Time to take a nap!
318623348663910401,Mon Apr 01 07:18:20 +0000 2013,hiay everyone  i am wearing my costume i am not goin trick or treating retweet if you are not aswell...x
314614904264994816,Thu Mar 21 05:50:13 +0000 2013,thal galera!!
310576042911883264,Sun Mar 10 02:21:13 +0000 2013,http://t.co/FdfuZ5sUsh via @AddThis
310575304060063744,Sun Mar 10 02:18:17 +0000 2013,://www.dailymotion.com/video/xy1knm_crysis-3-download-crysis-3-pc-reloaded-crack-new-clean-mediafire-updated_videogames#.UTuI9CYgRJm.twitter
310110665421516801,Fri Mar 08 19:31:58 +0000 2013,"Be who you are and say what you feel, because those who mind don't matter, and those who matter don't mind.-Dr. Seuss"
308103232100646912,Sun Mar 03 06:35:09 +0000 2013,sthdtdtxhtzxhbtx
307239817056514048,Thu Feb 28 21:24:15 +0000 2013,Good morning to all my followers.
306716249524666368,Wed Feb 27 10:43:47 +0000 2013,''confedi''
306121252114931713,Mon Feb 25 19:19:28 +0000 2013,1 more follower to 60 followers!! Someone plizz follow me
306121157806022656,Mon Feb 25 19:19:06 +0000 2013,"And have a great meal...""  Tom Donohue"
304935690406342656,Fri Feb 22 12:48:28 +0000 2013,happyfeetI wanna see #happyfeet lmao
304367979498442753,Wed Feb 20 23:12:35 +0000 2013,On my way to the pride of the red sea .... Jeddah .... With the guys but my GF is out of the country .... I love you Huda
304367724849688576,Wed Feb 20 23:11:35 +0000 2013,Baca majalah lama bobo.. Kaya orang bener..
300752783525703680,Sun Feb 10 23:47:05 +0000 2013,"Все, во что ты веришь, на самом деле лишь модель в твоем сознании."
300147955703373824,Sat Feb 09 07:43:43 +0000 2013,"bye esiaku, sekarang dirimu sudah ditangan orang lain, semoga bermanfaat bagi yg menemukannya...amien."
299589844273856512,Thu Feb 07 18:45:59 +0000 2013,let's share e-business ^^
298615273341198338,Tue Feb 05 02:13:23 +0000 2013,Fuck no saqué la basura
298112173748658178,Sun Feb 03 16:54:15 +0000 2013,managementcustexpThe Quality of your people define the Quality of your product or service ! #management #custexp
297685586544832513,Sat Feb 02 12:39:09 +0000 2013,"The clouds gave way for a beautiful Sunset.  Had to call in a favor for Rhoda, she wanted to see one really bad.  Thanks to the Lord!"
296632559713001473,Wed Jan 30 14:54:48 +0000 2013,BOMACNWTCRotterdaminMorgen in Rotterdam weer een BOM in het WTC-beurs gebouw! 20uur start presentatie! #BOM #ACN #WTC #Rotterdam #in
328137602823761921,Sat Apr 27 13:24:35 +0000 2013,I hope you all have a great Mother's Day - Have to run. Chao
