tid,time,tweet
334552392928468992,Wed May 15 06:14:40 +0000 2013,NOW po
332393167846514688,Thu May 09 07:14:41 +0000 2013,Worst Passwords of 2011 : iampretty
324172943280205824,Tue Apr 16 14:50:27 +0000 2013,OMG...OMG
319609745877127168,Thu Apr 04 00:37:56 +0000 2013,"Ever spell a long word you never use, read it later, and find yourself shocked that you knew how to spell it?"
317715561641549826,Fri Mar 29 19:11:07 +0000 2013,"I am not a fan of the term ""Black Friday.""  I wish the retailers (and marketers) did not adopt it.  It was media slang."
316282202914693120,Mon Mar 25 20:15:28 +0000 2013,you can tell amelia will go through based on them peformances..
315425425654435840,Sat Mar 23 11:30:56 +0000 2013,GoAsleeptwitteroff#GoAsleep #twitteroff
310851598349914113,Sun Mar 10 20:36:11 +0000 2013,"""You Don't Want No Problems Then U Don't Want No $$$$""-Reversed Bigge"
310403419728916480,Sat Mar 09 14:55:16 +0000 2013,eee neler oluyor bi de şu rüya gerçek olsaa olsa sabah olup uyanıncaaaa :) :) haha
307855706307035136,Sat Mar 02 14:11:34 +0000 2013,"мода""Женщина хочет одеваться так, как другие, и страдает, если действительно одета так, как другие."" — Лешек Кумор  #мода"
307142722962223104,Thu Feb 28 14:58:26 +0000 2013,Work hard = Great achievement :)
281744929603080194,Thu Dec 20 12:56:40 +0000 2012,oi
262466905321897984,Sun Oct 28 08:12:41 +0000 2012,"I've now named my TV remote Waldo, for obvious reasons"
261787843972702208,Fri Oct 26 11:14:20 +0000 2012,good morning happy today
260676458115108865,Tue Oct 23 09:38:05 +0000 2012,"e a porcada já correu , chorou chorou o ano inteiiro ♪*"
257505397890506753,Sun Oct 14 15:37:25 +0000 2012,"всё как всегда, и ничего не меняется....так противно"
253606754095616001,Wed Oct 03 21:25:36 +0000 2012,"Before I die, I want to hold a party with fake alcohol, and see how many people act wasted. xx :P"
251985798856065024,Sat Sep 29 10:04:30 +0000 2012,You never appreciate anything until you spend your own money on it.
250425402022043648,Tue Sep 25 02:44:03 +0000 2012,Why is it that everyone wants to be in the rap game?
241160071579586561,Thu Aug 30 13:06:56 +0000 2012,aww me gusta un chico y se lo dije¡¡¡¡¡
234518911616417793,Sun Aug 12 05:17:20 +0000 2012,Mya's Crunch is gluten free for those of you who suffer from a gluten allergy!
232900418999562240,Tue Aug 07 18:06:01 +0000 2012,"""Não tenho tempo de odiar quem me odeia.Estou ocupado demais, amando quem me ama.."" ;)"
217960233543282688,Wed Jun 27 12:39:03 +0000 2012,"Jahat,aku cuma pajanganhiasanalat bwt manasin fans*mu aj,damn!."
