tid,time,tweet
323343071687348225,Sun Apr 14 07:52:50 +0000 2013,Sabado + frio = tédio
321990483855429632,Wed Apr 10 14:18:08 +0000 2013,Todo dia Tereza Cristina nos Tts ! Chega né kkk' !
321346786566500353,Mon Apr 08 19:40:18 +0000 2013,hallo Alysstar :)
318953597712875520,Tue Apr 02 05:10:38 +0000 2013,just saw lee evans in mk!
318529724513132544,Mon Apr 01 01:06:18 +0000 2013,just watch harry potter and the half blood prince so sad now :(
312544485798187009,Fri Mar 15 12:43:06 +0000 2013,I hope y'all are having a beautiful day.
312158924809834496,Thu Mar 14 11:11:01 +0000 2013,"If you didn't see it with your own eyes or hear it with your own ears, don’t invent it with your small mind &amp; share it with your big mouth!"
307293737162244096,Fri Mar 01 00:58:30 +0000 2013,teletonchile#teletonchile echen a la perla de ahy wn que hace esa weona ahy
305899663687548928,Mon Feb 25 04:38:57 +0000 2013,Mentionnya bertubi2 capek balesnya.
305277414680973312,Sat Feb 23 11:26:22 +0000 2013,Kaaga2 BV!
305277204122710017,Sat Feb 23 11:25:31 +0000 2013,"""Quem crê é forte; quem duvida é fraco. Fortes convicções precedem grandes ações.""  J. F. Clarke"
304702451368464384,Thu Feb 21 21:21:40 +0000 2013,Eu amo Dagoberto!
304702375661289474,Thu Feb 21 21:21:22 +0000 2013,It feels good to be champs and mvp
303195804280160257,Sun Feb 17 17:34:47 +0000 2013,It's amazing what new surroundings can do!
300630724590043136,Sun Feb 10 15:42:04 +0000 2013,thanks to everyone that visits my nattie site daily we are getting 350-400 views a day which is really awesome :)
298517689666785282,Mon Feb 04 19:45:38 +0000 2013,RT @Diplomat68: Методисты-психологи Высшей школы КГБ СССР разработали методики «направляемого и контролируемого самообучения» языку. htt ...
298516835211567106,Mon Feb 04 19:42:14 +0000 2013,Ngaco parah..
297129958415953920,Thu Jan 31 23:51:17 +0000 2013,with me? you got a long way to go
297129788735361025,Thu Jan 31 23:50:36 +0000 2013,Iklan AXIS eksis lawaq wkwk
