tid,time,tweet
334641650078986240,Wed May 15 12:09:21 +0000 2013,"MKlet be bygones be bygones,,MK"
334570069487128576,Wed May 15 07:24:55 +0000 2013,first mover [a person or company that is the first to launch a product in the market.]
334549311268470785,Wed May 15 06:02:26 +0000 2013,"quote""The success of your presentation will be judged not by the knowledge you send but by what the listener receives."" Lilly Walters quote"
332917482333536257,Fri May 10 17:58:07 +0000 2013,NeverTrustAGirlThatNeverTrustAGirlThat pussy stank
319050709796528128,Tue Apr 02 11:36:31 +0000 2013,night.
316156498369708033,Mon Mar 25 11:55:57 +0000 2013,GRACIAS :D
308139640165134336,Sun Mar 03 08:59:49 +0000 2013,I HATE aff visitors; they stink and they piss me off.
305354432072253441,Sat Feb 23 16:32:24 +0000 2013,That awkward moment when you spell a word so wrong even autocorrect can't figure out what the fuck you meant to type.
299381929038471168,Thu Feb 07 04:59:48 +0000 2013,YESOne more day of school this week. #YES
298952831388508160,Wed Feb 06 00:34:43 +0000 2013,"TheRealHerEverybody has an addiction, mine happens to be you. &lt;3 #TheRealHer"
297675613257494528,Sat Feb 02 11:59:31 +0000 2013,Poppin bottles n its my fourth 1
297135589835288577,Fri Feb 01 00:13:39 +0000 2013,سؤال لأساتذتنا القانونيين في مصر بما أن الثورة الشعبية في يناير أسقطت شعبية مبارك فهل تفويضه لصلاحياته للمجلس العسكري كان إجراء قانوني؟
296725430776516608,Wed Jan 30 21:03:50 +0000 2013,RT @TopUSNewsToday: How can you ReTweet your message 1000 times? It's easy http://t.co/zODoAGuj Order and watch 1000 people promote you. ...
295822261120819200,Mon Jan 28 09:14:57 +0000 2013,""" do you think about me still ? Do ya ? Do ya ? &lt;3 """
291903798912368640,Thu Jan 17 13:44:23 +0000 2013,to começando a ficar com sono já .
291856693715931136,Thu Jan 17 10:37:12 +0000 2013,LiesToldInTexts#LiesToldInTexts What text? No.. I didn't get it.
291829569290371072,Thu Jan 17 08:49:25 +0000 2013,Thank you so much for the fridayfollows. I am really appreciate them. God Bless you. I have to go to Florida for the weekend. Happy travels.
289944269387612161,Sat Jan 12 03:57:55 +0000 2013,I LOVE the song in that Prius v commercial! :DDDDDD
283893836026105856,Wed Dec 26 11:15:39 +0000 2012,Showerflow#Showerflow brb
283568155442429952,Tue Dec 25 13:41:31 +0000 2012,bitch
283534703892516865,Tue Dec 25 11:28:35 +0000 2012,RT @Obtrusive_: Xmas is most truly Xmas wen we celebrate it by giving the light of love to those who need it most.Season which engages t ...
282610638763741184,Sat Dec 22 22:16:41 +0000 2012,NEW AVI NEW BACKGROUND
277433910881841153,Sat Dec 08 15:26:13 +0000 2012,Saindo#Saindo aqui! Boa tarde para todos!
277186397587267584,Fri Dec 07 23:02:41 +0000 2012,Sometimes you never realize how much you like someone until they turn around and like someone else
275882053206147072,Tue Dec 04 08:39:41 +0000 2012,This month's Google Panda hurt...
275881966203703296,Tue Dec 04 08:39:21 +0000 2012,ameacristo#ameacristo
274365560563843072,Fri Nov 30 04:13:41 +0000 2012,Stop whining re: Fox streaming announcement and what it means for Hulu. Hulu Plus customers still get vids the next day.
273415268783517696,Tue Nov 27 13:17:34 +0000 2012,El viento si es sapo. Siempre sopla.
272661469638823936,Sun Nov 25 11:22:14 +0000 2012,"“When I thought I couldn't go on, I forced myself to keep going. My success is based on persistence, not luck.” Estee Lauder"
270622140246679552,Mon Nov 19 20:18:40 +0000 2012,YMCMB  in dis bitch wish a nigga would like a tree in dis bitch
270622034642489344,Mon Nov 19 20:18:15 +0000 2012,Всякий художник - несчастный влюбленный. А несчастные влюбленные любят рассказывать свою историю.
270264710232952832,Sun Nov 18 20:38:22 +0000 2012,888-407-6080Real Estate Agent’s: we have a perfect system to change your business model
269325223113928704,Fri Nov 16 06:25:11 +0000 2012,"My friend always says, if you had sex with a dog what would your child come out as half dog-human?."
267005660812673024,Fri Nov 09 20:48:04 +0000 2012,Hard work will neva b overrated
266609210425475072,Thu Nov 08 18:32:43 +0000 2012,Come Date with Me
266037589209915392,Wed Nov 07 04:41:18 +0000 2012,"No curso, esperando o professor chegar."
262491237955805184,Sun Oct 28 09:49:22 +0000 2012,Когда выйдет действительно смешная комедия?)
262491143277801473,Sun Oct 28 09:49:00 +0000 2012,Yesterday was just a dream :|
261516834128408577,Thu Oct 25 17:17:26 +0000 2012,a vida só e dura pra quem é mole ... kkk'
261516737411960832,Thu Oct 25 17:17:03 +0000 2012,ooiie galera boa tarde aii pra todos :)
261136175325134849,Wed Oct 24 16:04:50 +0000 2012,Happy Birthday to me!! :) Haha.. :)
260113051297140736,Sun Oct 21 20:19:18 +0000 2012,"UnDíaComoHoy#UnDíaComoHoy 1954 - Muere el físico italiano Enrico Fermi, Premio Nobel de Física en 1938."
259707703952297985,Sat Oct 20 17:28:36 +0000 2012,damiraGrayson almost cried earlier lmfao #damira
259127989214773248,Fri Oct 19 03:05:01 +0000 2012,Kbs &lt;3
257892725960110080,Mon Oct 15 17:16:31 +0000 2012,ヽ( ･∀･)ﾉ┌┛Σ(ノ `Д´)ノ  akuuu marahhh......
256019724331253760,Wed Oct 10 13:13:53 +0000 2012,"Если любить только себя, то с приходом тяжелых жизненных испытаний человек проклинает свою судьбу и переживает страшные муки."
254501633688481792,Sat Oct 06 08:41:32 +0000 2012,Happy Thanksgiving!
251665691571286016,Fri Sep 28 12:52:31 +0000 2012,5 hours again!!! RRR!!! Yeah!!!
250592783021244417,Tue Sep 25 13:49:09 +0000 2012,Medical Marihuana market not big enough for RIGH and its BIG 1 billion share float it will drop to .0001 Penny Stocks
249427312393715712,Sat Sep 22 08:38:00 +0000 2012,TNABeen watching #TNA dvds for 3 days straight.. You'd think it'd been getting old by now..
248669849310617600,Thu Sep 20 06:28:06 +0000 2012,can you retweet this
248669785309720577,Thu Sep 20 06:27:51 +0000 2012,parttivo mimir que estα tαrde prα mim jα kk #partti '-'
240520867493330945,Tue Aug 28 18:46:58 +0000 2012,Sum1.call meh!!
240037908189442048,Mon Aug 27 10:47:51 +0000 2012,ORACLE INTERNET MARKETING | We offer Mobile Sms Search Engine Optimization and Social Media Marketing Services
239836644411322368,Sun Aug 26 21:28:06 +0000 2012,"It is not what we get. But who we become, what we contribute... that gives meaning to our lives. Tony Robbins"
227727365579620352,Tue Jul 24 11:30:09 +0000 2012,"# apa salahku, ??????"
223853948321280000,Fri Jul 13 18:58:34 +0000 2012,Naar huiss
223475228213391361,Thu Jul 12 17:53:41 +0000 2012,The best part about the subway system out here is you always maintain 3G coverage
221758327422586880,Sun Jul 08 00:11:19 +0000 2012,ch7มีปืนทำไมไม่ยิง -_________- #ch7
220745397646262272,Thu Jul 05 05:06:18 +0000 2012,"My 4 yr old Noa just saw CNN logo and said ""Hey the earth twitted you!"""
219860524492537856,Mon Jul 02 18:30:08 +0000 2012,np#np when you love some one
219218599871651842,Sat Jun 30 23:59:21 +0000 2012,$BRYN up 3% good time to get in we are on news watch for ground report
216883230907961345,Sun Jun 24 13:19:26 +0000 2012,"ternyata Lady Gaga, Britney Spears, Barack Obama PAKE FREE FOLLOWERS :D"
