tid,time,tweet
317369489983414272,Thu Mar 28 20:15:57 +0000 2013,"RT @Ignazio_LaRussa: ""Da #interista viva #Totti, miglior  #italiano in  attività""."
316867779947020288,Wed Mar 27 11:02:20 +0000 2013,"RT @JohnHorsemoon: C'è un solo modo per togliere argomenti ai qualunquisti, ai benaltristi e ai fascisti: cambiare il Paese, ora! @pbers ..."
316495700424794112,Tue Mar 26 10:23:49 +0000 2013,"RT @chiadegli: Il guelfismo e ghibellinismo italiano, l'ideologia, la visione del male antropologico nell'avversario rincretiniscono anc ..."
316492962949382144,Tue Mar 26 10:12:57 +0000 2013,"RT @Daviderond: Il piu' grande ladro della storia. Ha mornorato ""ricordati di me"" ha fatto il colpo piu' grande. Patrono di noi ladri di ..."
316468097504665601,Tue Mar 26 08:34:08 +0000 2013,"RT @spinozait: Vito Crimi si addormenta in Senato. Panico tra gli altri grillini: ""Dobbiamo farlo anche noi?"" [@frandiben]"
316467145330552832,Tue Mar 26 08:30:21 +0000 2013,@silviaqelsi uno dei pochi politici che dopo anni di militanza è andato in pensione di sua volontà
316466788433006593,Tue Mar 26 08:28:56 +0000 2013,RT @silviaqelsi: Negli ultimi 10 anni il miglior Presidente della Camera è stato senza dubbio Bertinotti. Un Signore rispetto a tutte le ...
316463075945504768,Tue Mar 26 08:14:11 +0000 2013,RT @machediscorsi: E c'è chi pensa a Giorgio Napolitano Premier. Mi sembra un'ottima idea per dare spazio ai giovani.
316225627600609280,Mon Mar 25 16:30:39 +0000 2013,"RT @AGisotti: 'Francesco sta chiedendo a tutti di vincere il Triplete: buoni, teneri, misericordiosi. Nemmeno Mourinho ha preteso tanto' ..."
316200294335803393,Mon Mar 25 14:49:59 +0000 2013,"RT @UomoMedievale: Fate come me: due vestiti, uno per la estate et uno per lo inverno. #VivereLaCrisi"
316120469776502784,Mon Mar 25 09:32:47 +0000 2013,"RT @Comeprincipe: Dimenticavo, oggi è anche la giornata mondiale di quando capisci che la somma di due solitudini ne genera una più gran ..."
316085965867323392,Mon Mar 25 07:15:41 +0000 2013,"RT @AGisotti: Sono contento che la gente ascolta Papa Francesco, così scopre anche quello che diceva Papa Benedetto. La chiamano Success ..."
315848817549389824,Sun Mar 24 15:33:20 +0000 2013,"RT @giucruciani: Agenda #Bersani: dopo #Saviano, già fissati incontri con Littizzetto, Benigni e il commissario Montalbano. Poi riferisc ..."
315102632991666176,Fri Mar 22 14:08:16 +0000 2013,"RT @SalvatoreMerlo: #ff @casalegglo perché ""fine del mondo in tre due uno minuti"""
