tid,time,tweet
299289887151124480,Wed Feb 06 22:54:04 +0000 2013,I volti dei saggi.
299283213862453248,Wed Feb 06 22:27:33 +0000 2013,Maledetto mal di schiena..
299248065192284160,Wed Feb 06 20:07:53 +0000 2013,RT @tweetpolitica: La Gruber Ã¨ una dei #Marxistiperborlettibuitoni Ã¨ chiaro #ottoemezzo
298851528947675136,Tue Feb 05 17:52:11 +0000 2013,Problema con #lumia710.... Non si sente bene con le cuffie. Help! @Nokiaitalia
298567597086101504,Mon Feb 04 23:03:56 +0000 2013,"RT @Radicali: Dal 1926 Banco di Napoli dentro il Parlamento, senza gara. Mutui a onorevoli e famigliari a tassi 1/2 senza garanzia http: ..."
298199172992094208,Sun Feb 03 22:39:57 +0000 2013,o_O o_O
296755273450795009,Wed Jan 30 23:02:25 +0000 2013,@OvidioBeccazzi direi che l'hai apprezzata ;-)
296754201818693632,Wed Jan 30 22:58:09 +0000 2013,@LittleKenni e cosÃ¬ sia :-) !
296752597686173696,Wed Jan 30 22:51:47 +0000 2013,Ahahaahah rivedendo su @La7tv #Zeta bella battuta di @SenatoreMonti: il tasso di ingegno del prof.Tremonti [...] Ã¨ il triplo del mio ahahaaa
296750412214697985,Wed Jan 30 22:43:06 +0000 2013,Blackberry fa #10!! Ricordando #ahipiroso @Apndp #jinglemachine
296615940756488192,Wed Jan 30 13:48:45 +0000 2013,Information overloading
296242171781185536,Tue Jan 29 13:03:32 +0000 2013,"RT @eBookReaderITA: Noi Italia 2013, 100 #statistiche @Istat_it ora in pdf, epub e App http://t.co/MbFhwckh #opendata"
296240822351978496,Tue Jan 29 12:58:10 +0000 2013,"RT @andrea_segre: #azzeralospreco in 100 mosse. Parte campagna facebook  per vivere bene, sprecare poca energia, poco cibo, poche materi ..."
296231462661922816,Tue Jan 29 12:20:59 +0000 2013,@enricoruggeri  grande scoperta notturna - Beneficio d'inventario - http://t.co/wME62bTm
296230142781562880,Tue Jan 29 12:15:44 +0000 2013,Diffondo il verbo dei #fumetti!
296072701188124673,Tue Jan 29 01:50:07 +0000 2013,Notturna scoperta di #enricoruggeri
296062172738498560,Tue Jan 29 01:08:17 +0000 2013,Roco. RoÃ§o. Rosso
295934506202968064,Mon Jan 28 16:40:59 +0000 2013,"RT @repubblicait: ""Assistenza sessuale per i disabili"": sul web la petizione che sfida i tabÃ¹ http://t.co/5lGh2qVo"
295168283206877184,Sat Jan 26 13:56:17 +0000 2013,Giochi a #ruzzle e si impalla #android #epicfail
295130853326069761,Sat Jan 26 11:27:33 +0000 2013,2013 odissea nelle iscrizioni.
295120749306470400,Sat Jan 26 10:47:24 +0000 2013,"I buoni non agiscono, i cattivi vincono."
294940683536568321,Fri Jan 25 22:51:53 +0000 2013,RT @VITAnonprofit: Arance della salute: obiettivo continuitÃ  per la ricerca http://t.co/RSwnTTVX Domani tornano nelle piazze le Arance d ...
294164592131702786,Wed Jan 23 19:27:58 +0000 2013,Fotografia esemplare dell'Italia... http://t.co/uZC4ZPiq @Radicali @Fare2013 #trasparenza
294132332045144064,Wed Jan 23 17:19:47 +0000 2013,Ultimamente #TexWiller nn ne sbaglia una di storia :-)
293877292059475968,Wed Jan 23 00:26:21 +0000 2013,Una sfida. Che fotse puÃ³ diventare realtÃ . Giusto un mese e sapremo. :-)
293728188557832192,Tue Jan 22 14:33:52 +0000 2013,RT @LesodoFilm: Help make it happen for L'Esodo Film on @indiegogo http://t.co/rvjWUC05
293662780396011521,Tue Jan 22 10:13:57 +0000 2013,"Noo ieri proprio ho visto Ralph Spaccatutto RT @wwwtafterit: dichiara fallimento la Atari, azienda di Asteroids e Pong http://t.co/DyqVWeFh"
293662312039055360,Tue Jan 22 10:12:05 +0000 2013,"RT @Forum_PA: #SalviamoGliOpenData: prosegue la ""Settimana della Trasparenza"" di AgorÃ  Digitale http://t.co/iBXKF9Zd via @Forum_PA"
293165523716411393,Mon Jan 21 01:18:02 +0000 2013,Ãˆ fin troppo facile fare le due di notte....
293164986602233856,Mon Jan 21 01:15:54 +0000 2013,Dovrei fare un po' di spese...
292412727358541825,Fri Jan 18 23:26:41 +0000 2013,Mi piacciono le nuove pubblicitÃ  di @La7tv
292039781142122497,Thu Jan 17 22:44:44 +0000 2013,Scopro bella musica con #nokia music @nokiaitalia
291977162045657091,Thu Jan 17 18:35:54 +0000 2013,RT @Cey: Ci sono persone con cui parlare anche solo dieci minuti ti rimette in pace con il mondo.
291971211368480768,Thu Jan 17 18:12:16 +0000 2013,"RT @AdamoLanna: Per molti qui sopra twitter non Ã¨ un social, Ã¨ una rivincita."
291928899795951617,Thu Jan 17 15:24:08 +0000 2013,Un caffÃ¨ che Ã¨ una ciofeca. E t'intossica.
291906028071686144,Thu Jan 17 13:53:15 +0000 2013,RT @maripontt: Lupo Alberto a #Fumettology! hh 22.45 su @raicinque StayTuned; @giacomomichelon @ClarissaMontill @titofaraci @curiosod @f ...
291905995993645057,Thu Jan 17 13:53:07 +0000 2013,RT @lorenzodilena: Il disastro della giustizia tributaria italiana http://t.co/7XHy5m36 via @linkiesta
291682807774863360,Wed Jan 16 23:06:15 +0000 2013,Pochi minuti alla frase 'crisi-Fiorentina'...
291681937242865664,Wed Jan 16 23:02:47 +0000 2013,@SalvoIovine piÃ¹ si Ã¨ meglio Ã¨ :-P
