tid,time,tweet
317767670583939073,Fri Mar 29 22:38:11 +0000 2013,Alla Pecca #lonigo #michelin con la volpe @bellenda1986 http://t.co/ICMfZT3mjz
317747240565354496,Fri Mar 29 21:17:00 +0000 2013,Sorbetto limone zenzero e cristalli di zucchero #ristorante La Pecca #michelin http://t.co/tuavgEj7Fo
317698045842190336,Fri Mar 29 18:01:31 +0000 2013,Piazza Duomo alla tarda #Trento http://t.co/FIl1hjeXpg
317693765701754880,Fri Mar 29 17:44:31 +0000 2013,Ape con @bellenda1986  allo Scrigno del Duomo #Trento http://t.co/Wp9wQiHdHn
317563934498516992,Fri Mar 29 09:08:36 +0000 2013,@ValeriaBiss bene. Sicuramente ci saranno anche altre occasioni. Ciao http://t.co/aYgU54o5rp
317551133293944832,Fri Mar 29 08:17:44 +0000 2013,Voglia di... #cornucopia @PinoCuttaia  #illustrazione di Maurizio Armellin http://t.co/USJYSvg8Zx
317332482338979841,Thu Mar 28 17:48:54 +0000 2013,Testa di matto http://t.co/uuf8sXkBQ1
317329516223660032,Thu Mar 28 17:37:07 +0000 2013,@simonesalamon72 peccato che tu sia sempre a cena!
317328839590170624,Thu Mar 28 17:34:25 +0000 2013,@simonesalamon72 mi dispiace!
317328511599771651,Thu Mar 28 17:33:07 +0000 2013,Odore di pecora
317042493768228864,Wed Mar 27 22:36:35 +0000 2013,RT @abitare: Tonight opens PROGETTO CIBO - LA FORMA DEL GUSTO @mart_museum / curated by Beppe Finessi. Don't miss it! http://t.co/ZoWWhF2b
317033856333135872,Wed Mar 27 22:02:16 +0000 2013,"RT @fanpage: #Antonello:""I ragazzi autistici sono uno diverso dall'altro. Non esistono logiche comuni"". #leinvasioniDIRETTA http://t.c ..."
316987779143827457,Wed Mar 27 18:59:10 +0000 2013,"RT @CorrainiEd: Durante il Salone del Mobile la  @121piu ospiterà ""Grafici mobili"" una mostra molto speciale http://t.co/bqFaBraZnE"
316653662766264320,Tue Mar 26 20:51:31 +0000 2013,Testa di matto http://t.co/7iAofT8PWp
316644717788004352,Tue Mar 26 20:15:58 +0000 2013,"“@CCHRNN: Il llibro di Arianna, Natural woman del vino http://t.co/GtS6msE1oc”complimenti!"
315772970746396672,Sun Mar 24 10:31:57 +0000 2013,Cinzia Ruggeri #cantine ferrari #arte #trento doc #trento http://t.co/l9ovZFfyTq
315595695669272576,Sat Mar 23 22:47:32 +0000 2013,Stanco ma appagato @simonesalamon72 http://t.co/DBGb7wuQC0
315578173712633856,Sat Mar 23 21:37:54 +0000 2013,La magnifica ossessione @mart_museum  Hollywood sul Tevere http://t.co/5PsKMnrHJx
315565500648280064,Sat Mar 23 20:47:33 +0000 2013,Ironia forma espressività @mart_museum  #progetto cibo - la forma del gusto http://t.co/cVAF04zthy
315563796087308288,Sat Mar 23 20:40:46 +0000 2013,Ferrari #trentino doc http://t.co/KXNrju2K1O
315563437595959298,Sat Mar 23 20:39:21 +0000 2013,L'imballaggio perfetto #bruno munari @CorrainiEd al @mart_museum  #progetto cibo la forma del gusto http://t.co/Jwm0zs1v6a
315152918061928448,Fri Mar 22 17:28:05 +0000 2013,Progetto Cibo. La forma del gusto http://t.co/rE7SUKvFot via @pinterest
315114734498246656,Fri Mar 22 14:56:22 +0000 2013,Teste di matto Drawings 2013 Maurizio Armellin #arte #nero di china http://t.co/wU91DUOZNC
