tid,time,tweet
317692453337583616,Fri Mar 29 17:39:17 +0000 2013,"#Pistoia, tanti momenti culturali per capire il rapporto tra #infanzia e città http://t.co/CdvbNTmyPl via @toscananotizie"
317684365142405120,Fri Mar 29 17:07:09 +0000 2013,Quanto si può parlare per non dire niente
317683182449348610,Fri Mar 29 17:02:27 +0000 2013,"@CounselorSaraDB #FF a te, bella la tua professione"
317682853603323906,Fri Mar 29 17:01:09 +0000 2013,"RT @CounselorSaraDB: Oggi il mio #FF a @corrimammacorri @mammachelavora @Mammaconitacchi perchè essere #mamma è un #dono meraviglioso, m ..."
314123008950300674,Tue Mar 19 21:15:36 +0000 2013,"RT @lauraboldrini10: #ballarò ""I diritti umani non hanno bandiera, non mi ritengo una persona schierata per essermene occupata"""
314121975029182464,Tue Mar 19 21:11:29 +0000 2013,"La risata di mia figlia mi fa impazzire, mi rimette in pace con il mondo #bellavittoria"
310069375182974976,Fri Mar 08 16:47:54 +0000 2013,RT @MammaImperfetta: E io che speravo di avere prima un Governo... #conclave
310068582149128192,Fri Mar 08 16:44:45 +0000 2013,"@A_Geloso che dire, grazie!!"
309975332436459520,Fri Mar 08 10:34:12 +0000 2013,"RT @vittoriozucconi: Già due giornalisti (?) Rai fanno ""coming out"" xGrillo. Altri seguiranno #saltaresulgrillodelvincitore"
308995919100141568,Tue Mar 05 17:42:22 +0000 2013,RT @SanGiorgioPT: Codice rosa: quando un libro aiuta a combattere la violenza sulle #donne http://t.co/KCsry09n53
308995806084620288,Tue Mar 05 17:41:55 +0000 2013,@BiblioInventa ma grazie!!!
307903300454469634,Sat Mar 02 17:20:42 +0000 2013,RT @vittoriozucconi: Ora di moda governo delle astensioni. Scemenze. Prima chiediamo ai cittadini di votare e poi ai loro eletti di aste ...
307832689279528960,Sat Mar 02 12:40:07 +0000 2013,"RT @vittoriozucconi: Si demolisce una casta per farne un'altra, sperando di esserci dentro questa volta. Neogrilli già cantano. Franza o ..."
