tid,time,tweet
317581973310808064,Fri Mar 29 10:20:17 +0000 2013,I just downloaded Free font - Attitude Inline. Part of type family Attitude by @emilkozole http://t.co/BaEkkis5bX
317546698073329664,Fri Mar 29 08:00:07 +0000 2013,Dai che il mondo è sveglio dalle cinque
317402563039354880,Thu Mar 28 22:27:22 +0000 2013,@JenniferMorett3 neanche se ti portassi dei marshmellow ?
317401174900891648,Thu Mar 28 22:21:51 +0000 2013,@JenniferMorett3 si fa per dire dai SUVVIA
317400388435316736,Thu Mar 28 22:18:44 +0000 2013,@JenniferMorett3 giochiamo coi sentimenti qua ahah
317400028266237954,Thu Mar 28 22:17:18 +0000 2013,@JenniferMorett3 daiiii
317399947207118848,Thu Mar 28 22:16:59 +0000 2013,@cattelarno MI IMPEGNO.
317399572492189696,Thu Mar 28 22:15:29 +0000 2013,@JenniferMorett3 io che piango
317399465147375617,Thu Mar 28 22:15:04 +0000 2013,@cattelarno cazzoooooo
317398418051981313,Thu Mar 28 22:10:54 +0000 2013,@JenniferMorett3
317397788252065792,Thu Mar 28 22:08:24 +0000 2013,@cattelarno zio? Speravo fosse oggi. Lunedì ho da far serata a Caorle in teoria pm
317397395161894912,Thu Mar 28 22:06:50 +0000 2013,@JenniferMorett3 &lt;333333 mi piaci così come sei ahah
317396905984417792,Thu Mar 28 22:04:53 +0000 2013,"@JenniferMorett3 ti faccio il labbrino, magari mi perdoni"
317396653680259074,Thu Mar 28 22:03:53 +0000 2013,@JenniferMorett3 ok mi sto nascondendo sotto le coperte
317395997972111362,Thu Mar 28 22:01:17 +0000 2013,@JenniferMorett3 la gente che non sa che far della propria vita
317395817923215360,Thu Mar 28 22:00:34 +0000 2013,SONO NATO SBAGLIATO COMUNQUE
317395674117324802,Thu Mar 28 22:00:00 +0000 2013,STASERA: IL SESSO PER ECCELLENZA
317395485180715009,Thu Mar 28 21:59:15 +0000 2013,@JenniferMorett3 portano solo rogne
317395419539861504,Thu Mar 28 21:58:59 +0000 2013,@JenniferMorett3 che gente triste ed infelice
317395066064891904,Thu Mar 28 21:57:35 +0000 2013,@yellowoxelow Le tue((:
317299411237621762,Thu Mar 28 15:37:29 +0000 2013,vent'anni e già problemi alla schiena.#lavoroeternoalcomputer
316779819801116672,Wed Mar 27 05:12:49 +0000 2013,"RT @shakesetoile: sorridi sempre, niente infastidisce più il nemico che vederti felice #BaciatemilCulo"
316779184749965312,Wed Mar 27 05:10:17 +0000 2013,@AllegraFumei auguri Ally
316639109940649984,Tue Mar 26 19:53:41 +0000 2013,RT @meshisoba: aprile maggio giugno e poi basta.
316433313902522369,Tue Mar 26 06:15:55 +0000 2013,@AllisonFullin è la cosa che odio di più anche io lo giuro
316433173363965952,Tue Mar 26 06:15:22 +0000 2013,Chissà perché ma oggi non mi pesa stare in piedi in #treno
316295299339517952,Mon Mar 25 21:07:30 +0000 2013,"Beh, abbiamo ancora la possibilità di vedere #ilmaredinverno"
316294696995536896,Mon Mar 25 21:05:06 +0000 2013,"@chiararizzocr7 che meraviglia, mi hai regalato un sorriso chiara"
316294592532197377,Mon Mar 25 21:04:41 +0000 2013,RT @chiararizzocr7: 'Sei pieno di vita e di sorrisi come il nonno di Heidi' cit
316294397408993280,Mon Mar 25 21:03:55 +0000 2013,“@NonSapeviChe: Mordere una matita può aiutare a curare il mal di testa” @Inklog questa è per te mat
316294144664432642,Mon Mar 25 21:02:55 +0000 2013,@LudovicaVViotto parlassero di #gatti ahah
316294007242227712,Mon Mar 25 21:02:22 +0000 2013,Innamoramento o semplice cotta?
