tid,time,tweet
317698780289957888,Fri Mar 29 18:04:26 +0000 2013,"Quando non mi lasciate finire di parlare, convinti di sapere già che cosa devo dire...mi fare #incazzare all'ennesima potenza! #sapevatelo"
317428795957190657,Fri Mar 29 00:11:37 +0000 2013,Vorrei tanto anche io fare una valigia e partire lontano per questa #pasqua ..No!la gente come me può permettersi una sola partenza all'anno
317394886355734529,Thu Mar 28 21:56:52 +0000 2013,"Assomiglia al mio papà che è lontano,,ecco perché #pelù mi sta piacendo un sacco!mi fa sentire il mio papà vicino!sei un grande Piero #TVOI"
317392150880985088,Thu Mar 28 21:46:00 +0000 2013,Se fossi una cantante sceglierei #Cocciante senza ombra di dubbio!!! #TVOI anche se la #Carrà è il mio mito da sempre!!!
317389655324631042,Thu Mar 28 21:36:05 +0000 2013,#TVOI Pelù è un personaggione!!!!! Vai Pieroooo!
317389498692554752,Thu Mar 28 21:35:27 +0000 2013,"RT @Er_Carbonaro: Te fai le unghie de 15 centimetri, poi dai la colpa all’iPhone se scrivi i messaggi co la stessa grammatica de Luca Gi ..."
317389480782868480,Thu Mar 28 21:35:23 +0000 2013,@Er_Carbonaro ahaahah giusta giusta par me!!!! È verissimo!!!
317340507179212803,Thu Mar 28 18:20:47 +0000 2013,http://t.co/24JX2dQulX
317330129930047488,Thu Mar 28 17:39:33 +0000 2013,il mondo è bello perchè è vario! vario??? io direi fatto di merda!!! #buonasera
317318572563111936,Thu Mar 28 16:53:37 +0000 2013,"Napoleone: ""E' una motocicletta, due cilindri...trazione a catena...una ruota che cigola, quella davanti da quel... http://t.co/d6K2xdB5d6"
317235644726386690,Thu Mar 28 11:24:06 +0000 2013,"""Amo i miei difetti.Così come amo quando la gente mi guarda stranita, mentre faccio o dico qualcosa di diverso... http://t.co/tdNwp14HPf"
317231818074095616,Thu Mar 28 11:08:53 +0000 2013,"""Se potessi tornare indietro, non cambierei nulla di tutto ciò che ho fatto e vissuto, neppure gli errori... http://t.co/yFeAxTNdMs"
316492572245774337,Tue Mar 26 10:11:24 +0000 2013,"Ho proprio voglia di andarlo a vedere, speriamo di riuscirci!Vi piacciono i film di animazione?Io li adoro! ^_^ http://t.co/sw2RiSv3l4"
316251078939275264,Mon Mar 25 18:11:47 +0000 2013,Un gatto non si compra: è lui che vi possiede.Tom Poston http://t.co/PNHIQNB20J
315526389438763008,Sat Mar 23 18:12:08 +0000 2013,"""Non sai quanto sia spaventoso il potere che hai su di me.""dal film ""Uccelli di rovo"" http://t.co/TBSF18wYfg"
315446950973554688,Sat Mar 23 12:56:28 +0000 2013,"L'amava, l'amava nel profondo. Ma non riusciva a dirglielo, ne era spaventato. Sapeva che con lei sarebbe stato... http://t.co/w1BMrEvvty"
315443626043912192,Sat Mar 23 12:43:15 +0000 2013,"Mi ha guardata con quei suoi occhi neri, uno sguardo profondo. Mi sono sentita scavare dentro, come se per un... http://t.co/EgjxQUSjCm"
315440666001952769,Sat Mar 23 12:31:30 +0000 2013,Il gatto più brutto che io abbia mai visto era semplicemente meraviglioso. Marilyn Peterson http://t.co/ACePZkOpO6
315262859829452800,Sat Mar 23 00:44:57 +0000 2013,"Sarà un'altra notte insonne!Sarà un continuo rigirarsi tra lenzuola e pensieri. Vorrei sempre il giorno,la notte chiede troppo #NotteAVoi"
314861413543854080,Thu Mar 21 22:09:45 +0000 2013,@THEVOICE_ITALY #tvoi la Carrà tutta la vitaaaaaa!!! È il mio mito da sempre!!!!
314074305543671809,Tue Mar 19 18:02:04 +0000 2013,"""Lei quegli avanzi non li voleva. Perché quell'uomo lo amava, lo amava davvero, e se non poteva avere anche il... http://t.co/1FkK4QRWiu"
314069229999640576,Tue Mar 19 17:41:54 +0000 2013,"""Nessuna distanza temporale nè spaziale può indebolire l'amicizia di due persone che credono ognuna nel valore... http://t.co/V369kvzuql"
313974568937209856,Tue Mar 19 11:25:45 +0000 2013,"""Hai sempre saputo farmi sentire grande come solo i grandi sanno fare. Grazie papà.""Miriam ZizzoAuguri a... http://t.co/ZKmVLU03KQ"
313972417812893696,Tue Mar 19 11:17:12 +0000 2013,Ho pubblicato una nuova foto su Facebook http://t.co/xUWgHk6d2x
313713087570116608,Mon Mar 18 18:06:43 +0000 2013,"""La cosa importante è non smettere mai di credere che si può sempre ricominciare... ma c'è un'altra cosa... http://t.co/4puMwLv3jT"
313683934535880704,Mon Mar 18 16:10:52 +0000 2013,Il più piccolo felino è un capolavoro.Leonardo Da Vinci http://t.co/C52gWC04To
313270232133296128,Sun Mar 17 12:46:58 +0000 2013,"""Certe volte mi capita di trovarmi in macchina, sotto la pioggia battente e di guidare senza meta tra i fari che... http://t.co/jXbKebSjNq"
313267309953310720,Sun Mar 17 12:35:21 +0000 2013,"""Mi piacerebbe entrare nella tua testa e capire cosa ti passa quando non sei con me.""Luna Del Grande http://t.co/JCx5SYiU2E"
313265366732267520,Sun Mar 17 12:27:38 +0000 2013,"""Al giorno d'oggi quello che manca non è la gente, ma le persone ""vere"". Quelle che sanno rimanere, quelle che... http://t.co/uqy7ew8oKB"
312724598183567361,Sat Mar 16 00:38:49 +0000 2013,#NeiFilmAmericani al telefono non si salutano mai
312597383714336769,Fri Mar 15 16:13:18 +0000 2013,RT @DjChiamaItalia: La nuvola a forma di angelo per l'elezione e il fulmine per l'addio...solo un caso? http://t.co/WaJPSq7vP4
312589894813896704,Fri Mar 15 15:43:33 +0000 2013,"""Non vi è alcuna ragione per cui un uomo debba mostrare la sua vita al mondo. Il mondo non capisce.""Oscar Wilde http://t.co/g4pz3ojWYr"
312589190162432002,Fri Mar 15 15:40:45 +0000 2013,"""Non approvo, né disapprovo mai nulla che sia nuovo. È un atteggiamento assurdo nel confronti della vita. Non... http://t.co/vWkcTBDfAi"
312586362555617280,Fri Mar 15 15:29:31 +0000 2013,"""Non fingo sorrisi, lacrime o felicità; io sono ciò che sento, ciò che faccio ma soprattutto sono quello che... http://t.co/nDrDR1pdcv"
312521586320224257,Fri Mar 15 11:12:07 +0000 2013,Ho pubblicato una nuova foto su Facebook http://t.co/zJlxXiJXgx
312363706841436161,Fri Mar 15 00:44:45 +0000 2013,@gvnn_org perché si si. Mia madre lo compra in bottiglie...Dovrò informarla che in bric è più bbbbuono!!! É solo una mia impressione?!
312350180970225664,Thu Mar 14 23:51:00 +0000 2013,Perché l'estathè in bottiglia non ha lo stesso gusto dell' #estathè nel bicchierino?! #domande #meglioandareadormire
312345933671198722,Thu Mar 14 23:34:08 +0000 2013,@redazioneiene servizio sui 15enni che fumano andava in prima serata!devono vederlo tutti e lo dice una fumatrice!salviamo i ragazzi!
312320081608712192,Thu Mar 14 21:51:24 +0000 2013,@elena_elisa ahahaha come si fa a resistere a certe perle!
312317326261374977,Thu Mar 14 21:40:28 +0000 2013,Ahahahah http://t.co/eStqbN2B0g
312307603801788416,Thu Mar 14 21:01:49 +0000 2013,"#TheVoiceOfItaly la Carrà è sempre la Carrà, per me è si!!! Rimane sempre stilosa con stile! #thevoiceitalia"
312144057138827264,Thu Mar 14 10:11:57 +0000 2013,@jastra89 @armandoaccardo @albert296 @lavale8 @elena_elisa @giuliac89 @enri_rica nuuu niente trucchi alla fine non ho preso nulla!
312007591603625984,Thu Mar 14 01:09:41 +0000 2013,#beautiful #shoking #rosa #pink #fluo #colours #moda #scarpe #shoes #ilove #bellissime #modacolours #cool… http://t.co/GL06vYBHn0
311999323506364418,Thu Mar 14 00:36:50 +0000 2013,@iJesseWilliams @therealkmckidd you're amazing and beautiful! I adore you! From Italy with love. Ciao ;-)
311988639947186177,Wed Mar 13 23:54:22 +0000 2013,Il capo dei gesuiti è chiamato papa nero... Che #nostradamus ci abbia preso un'altra volta?! #sapevatelo #habemuspapam #PapaFrancesco #Papa
311933814681268224,Wed Mar 13 20:16:31 +0000 2013,RT @mariocalabresi: #FrancescoI il #papa dei poveri: il gesuita Bergoglio non ha mai avuto auto blu o autista e viaggiava in metropolitana
311933681746984960,Wed Mar 13 20:15:59 +0000 2013,"RT @go_gomez23: Non avrei mai pensato di dirlo, ma questo Papa mi piace, ha lo sguardo di un uomo buono."
311931992784658433,Wed Mar 13 20:09:17 +0000 2013,"Sarà l'accento o gli occhi sorridenti ma questo papa Francesco mi piace, si si! #habemuspapam"
311906610194837504,Wed Mar 13 18:28:25 +0000 2013,E tutti i cardinali che gli picchiettano in testa come se avesse fatto gol!!! #habemuspapam
311150656088055808,Mon Mar 11 16:24:31 +0000 2013,"""Se Dio esiste spero che abbia una scusa valida.""Daniel Pennac http://t.co/aQXqKUJwmb"
311148971353595904,Mon Mar 11 16:17:50 +0000 2013,"""Nella vita ci sarà sempre un bastardo che ti farà soffrire, ma sarà l'unica persona che riuscirai ad amare... http://t.co/O3uT8bZi30"
311148076834365440,Mon Mar 11 16:14:17 +0000 2013,"""Se non ti perdi non trovi strade nuove.""Fabio Volo http://t.co/uAhACcpgER"
311146594764484609,Mon Mar 11 16:08:23 +0000 2013,"""L'intera vita è un tentativo di risolvere rompicapi.""Erno Rubik http://t.co/o33w4ozoAF"
311144022515261440,Mon Mar 11 15:58:10 +0000 2013,"""Le crisi e le avversità, spesso diventano occasione di crescita interiore.""Isabel Allende http://t.co/Utp0E9BZUc"
311071952410398720,Mon Mar 11 11:11:47 +0000 2013,@elena_elisa @giuliac89 diventerò una cavia!!! XD
310846052121055233,Sun Mar 10 20:14:08 +0000 2013,@armandoaccardo @albert296 @lavale8 @elena_elisa @jastra89 @giuliac89 @enri_rica bella giornata cmq e faceva caldo!!!ora scappo #NotteAVoi
310844773391015936,Sun Mar 10 20:09:04 +0000 2013,@armandoaccardo @albert296 @lavale8 @elena_elisa @jastra89 @giuliac89 @enri_rica colori fluo ovunque!Eeeee.... http://t.co/aXCsG8sOI3
310842409233809408,Sun Mar 10 19:59:40 +0000 2013,@Albert296 @armandoaccardo @lavale8 @elena_elisa @jastra89 @giuliac89 @enri_rica mi perdonate ero al #cosmoprofbologna2013 !!!! Tornata ora
310546101197496321,Sun Mar 10 00:22:14 +0000 2013,"RT @bajraktari_eu: ""Le belle parole devono andare a pari passo con i fatti, in caso contrario sono solo chiacchiere.""  (A. Fantuzzi)"
310537588182224896,Sat Mar 09 23:48:25 +0000 2013,#beautiful #shoking #rosa #pink #fluo #colours #moda #scarpe #shoes #ilove #bellissime #modacolours #cool… http://t.co/GL06vYBHn0
310436855457914881,Sat Mar 09 17:08:08 +0000 2013,@armandoaccardo @albert296 @enri_rica hihihihi
310436165142597632,Sat Mar 09 17:05:24 +0000 2013,@Albert296 @enri_rica @armandoaccardo appena arrivo a casa faccio annusare la mimosa al mio foxy vediamo che gli fa
310071874249957376,Fri Mar 08 16:57:50 +0000 2013,@armandoaccardo e dopo stasera............ @elena_elisa @enri_rica @lavale8 @giuliac89 @albert296 @jastra89 http://t.co/qYYM66zJ7L
310051266170597378,Fri Mar 08 15:35:56 +0000 2013,*AUGURI DONNE*Donne du du duIn cerca di guai Donne a un telefono che non suona mai Donne In mezzo a una via... http://t.co/kiI5yBMOAu
310044602075848706,Fri Mar 08 15:09:28 +0000 2013,"""Quelli che sognano di giorno sono consapevoli di tante cose che sfuggono a quelli che sognano solo di notte.""... http://t.co/D3elVlByRM"
310043015626502145,Fri Mar 08 15:03:09 +0000 2013,"""Sembra che io abbia una costituzione che non regge l'alcol e ancor meno l'idiozia e l'incoerenza.""Jack Kerouac http://t.co/6VCQXmCm1U"
310041642189082624,Fri Mar 08 14:57:42 +0000 2013,"""Le sue parole avevano creato un mondo nuovo, come tutte le parole non vere.""Italo Svevo http://t.co/4kMKKNp83I"
309877499179982848,Fri Mar 08 04:05:27 +0000 2013,Sono del letto da 4 ore.... VOGLIOOO DORMIREEEEEEEE!!! Eppure avevo tanto sonno uffaaaaaa #poveraMe #azz #lecosechemifannoincazzare
309832674669916161,Fri Mar 08 01:07:20 +0000 2013,@armandoaccardo ho visto adesso il mess.stase ho mangiato una fiorentinazza DOC.Il morale si è risollevato e ho rimosso l'accaduto. #notte
309725034497310722,Thu Mar 07 17:59:37 +0000 2013,@armandoaccardo hihihi! Ho speso 9€ per nulla!!!!! Grrrr
309724306173214720,Thu Mar 07 17:56:43 +0000 2013,@armandoaccardo prima mi restituisce i 9€ e mi piastra lei i capelli che si sono stra gonfiati per sta pioggia di cacca!!!
309724024362127360,Thu Mar 07 17:55:36 +0000 2013,RT @TRENORD_vcPV: Sono possibili ritardi fino a 20 minuti per un guasto ad alcuni passaggi a livello tra le stazioni di Mortara e Robbio.
309723285564837888,Thu Mar 07 17:52:40 +0000 2013,9€ di biglietto per salire in università a Pavia e scoprire che non c'è lezione! #coglionaavvertiprima #lecosechemifannoincazzare
309445138176958464,Wed Mar 06 23:27:24 +0000 2013,RT @xwannaaHug: #odioprofondoper gli elastici poco elastici che con due giri sono molli e con tre giri non ci entrano i capelli.
309444964650213376,Wed Mar 06 23:26:43 +0000 2013,RT @breezysvoice: #odioprofondoper chi mi cerca solo quando gli serve qualcosa e poi posso anche non esistere più.
309444897662971904,Wed Mar 06 23:26:27 +0000 2013,"RT @tomlmlinson69: #odioprofondoper mamma che apre i camerini, come se nulla fosse, mentre sto provando dei vestiti, dicendo 'tanto non  ..."
309444744835133441,Wed Mar 06 23:25:51 +0000 2013,"RT @haroldswifex: #odioprofondoper ""tizia è passata da fidanzata a single"" il commento: ""amore cos'è successo?"" risposta: ""chat!"" ORA VO ..."
309358247545028608,Wed Mar 06 17:42:08 +0000 2013,"""Tu pretendi troppo!"" le disse.Lei non rispose ma dentro di sé aveva chiara la risposta:""Pretendo troppo?!... http://t.co/cti3NnJE4L"
309111525736579074,Wed Mar 06 01:21:45 +0000 2013,"RT @CatsofInstagram: From @elizabeta14: ""Meet Travis, the most famous kitty in all of Los Angeles "" #catsofinstagram #twitterweek [cat.. ..."
309071350423752704,Tue Mar 05 22:42:06 +0000 2013,#quellochemiamadrenonsa che ha sempre ragione anche se non lo ammetto mai davanti a lei. E che è colpa mia se è sparito il cioccolato!!!
309007138154508289,Tue Mar 05 18:26:57 +0000 2013,"Siamo sempre pronte a pensare che in ogni persona ci sia del buono ma ci sbagliamo. Ci affezioniamo, diamo il... http://t.co/AKq39ADVsb"
308940950632271872,Tue Mar 05 14:03:57 +0000 2013,publicizzi &lt;3 https://t.co/FKXBeIKSVI http://t.co/LSjphYguUa
308722850779525120,Mon Mar 04 23:37:18 +0000 2013,@armandoaccardo @jastra89 ed è così che bisogna fare!!! Morfeo mi chiama hihihi #Buonanotte a #venerdì
308722223588450304,Mon Mar 04 23:34:48 +0000 2013,@armandoaccardo oh già sisi! Non perdere lo spirito e dimostrare ancora 16 anni come me e @jastra89 ! Muahahahaha
308721334555389953,Mon Mar 04 23:31:16 +0000 2013,@armandoaccardo @jastra89 eei eeei io e lei abbiamo la stessa eta e siamo ancora cccciovani! Moooolto cccciovani! #sallo
308720330803929089,Mon Mar 04 23:27:17 +0000 2013,"@armandoaccardo @jastra89 é una fenomena. ah, a cena la voglio vicina vicina a me!!! Hihihi"
308719637120561152,Mon Mar 04 23:24:31 +0000 2013,"@armandoaccardo siamo innocue ... Oddio @jastra89 magari un po' più preoccupante, però io la adoro! ^.^"
308718805062918144,Mon Mar 04 23:21:13 +0000 2013,"@armandoaccardo certo!Almeno riusciamo a vederci tutti insieme in un momento tranquillo senza treni, ritardi e stress addosso!!"
308717603034103808,Mon Mar 04 23:16:26 +0000 2013,@armandoaccardo hihihi siamo così buone e care noi!
308716561395486720,Mon Mar 04 23:12:18 +0000 2013,@armandoaccardo ma io non ho fatto nulla! Hihihihi
308714839000379393,Mon Mar 04 23:05:27 +0000 2013,@armandoaccardo io potrei fare tutti i corsi del mondo e non imparerei mai. Non ho ne pazienza ne la mano ferma e precisa.domenicaIMPAZZIRÒ
308714177474748417,Mon Mar 04 23:02:50 +0000 2013,@armandoaccardo e rende come lavoro!
308714065138692097,Mon Mar 04 23:02:23 +0000 2013,@armandoaccardo ho sempre avuto la passione per le unghie! E da quando ho conosciuto questa ragazza che me le fa sono al 7' cielo!
308713064826540032,Mon Mar 04 22:58:24 +0000 2013,@armandoaccardo oh *.* ^_^! Domenica vado a Bologna al cosmoprof!fiera per parrucchiere ed estetista.sarò sommersa dagli smalti un #sogno
308707312166658048,Mon Mar 04 22:35:33 +0000 2013,@armandoaccardo Uuuuh davvero??! No purtroppo non me le faccio io perché sono completamente impedita.
308664453317148672,Mon Mar 04 19:45:15 +0000 2013,Quanto vi lovvo mie adorate! #nailart #nails #sapevatelo http://t.co/x1YHuBSh4l
308377193212432384,Mon Mar 04 00:43:46 +0000 2013,"Da domani #dieta pasta,cioccolato,salumi,kebab,sushi continueranno ad esserci. Elimino solo alcune persone, sono loro a farmi male al fegato"
308372507608612864,Mon Mar 04 00:25:09 +0000 2013,@spaceoneandonly quanto sarebbe utile!!!!
308372421356965888,Mon Mar 04 00:24:49 +0000 2013,RT @spaceoneandonly: Sono sempre più convinto che dovrebbero fare l'emoticon col terzo dito su per mandare a fanculo un tot di persone.. ...
308372357045686272,Mon Mar 04 00:24:33 +0000 2013,"""è quello ke hai di sbagliato stai male tu x gli altri!tanto tu non sei capace di trattare male nessuno"" e si amica mia hai proprio ragione"
