tid,time,tweet
317599592168452097,Fri Mar 29 11:30:18 +0000 2013,RT @Homatron: Buona Pasqua a tutti voi dalla Homatron http://t.co/cFKm7FjtvS
317182081648173056,Thu Mar 28 07:51:15 +0000 2013,"@edicolafiore Finalmente sono riuscito a vederlo... Fiore manca però il mitico Sgalambro, un posto nell'assemblea regionale gli spettava"
317177841705947136,Thu Mar 28 07:34:25 +0000 2013,Anche #Google sotto attacco oggi? Non potrò vedere Franco Battiato di @edicolafiore ... Mannaggia a sti #rallentamenti
315947498671853569,Sun Mar 24 22:05:28 +0000 2013,@redazioneiene fantastico l'on. Scala... Sembrava il miglior Pierino... Grande la Nobile
315129554635214848,Fri Mar 22 15:55:15 +0000 2013,"@RDS_official @claudioguerrini @RosariaRenna E' vero, da allergico è uno strazio, ma vuoi mettere un'oretta in spiaggia sotto il sole?"
314751123393220611,Thu Mar 21 14:51:30 +0000 2013,@BarackObama Do you like to win easy?
314658501009997825,Thu Mar 21 08:43:27 +0000 2013,Finalmente la #Sicilia è prima in qualcosa... Da ieri sera è legge l'abolizione delle tanto inutili province... Bravi tutti...
314641736766996480,Thu Mar 21 07:36:50 +0000 2013,RT @edicolafiore: Guarda questo video su YouTube:http://t.co/zysWww1ZzyEdicolaaaaaa
313039738019921920,Sat Mar 16 21:31:04 +0000 2013,@ClaMarchisio8 grazie principe...
312603631872532481,Fri Mar 15 16:38:08 +0000 2013,@Marchisio86 Forza Cla... questa partita può darci un primo assaggio dello scudetto... E poi sPANZERiamo il Bayern...
312198983999188992,Thu Mar 14 13:50:12 +0000 2013,#BersaniFalliFirmare per ripagare i coraggiosi elettori che ti hanno votato...
312142031004782592,Thu Mar 14 10:03:54 +0000 2013,Voglio un alternativa valida a Google Reader!!! Non riesco ad arrivare a Luglio con sto pensiero...
312127278253473792,Thu Mar 14 09:05:16 +0000 2013,@CarloF0554ti Eccoci già... Però si parla anche di legame con San Pietro e con Roma... Ci stupiranno...
312125689396609024,Thu Mar 14 08:58:58 +0000 2013,"#PoveroPaeseDove per lavorare non basta una laurea (magari con 110 e lode), ma semplicemente conoscere il POLITICO giusto..."
312124984610934784,Thu Mar 14 08:56:09 +0000 2013,@RosariaRenna E' stato fantastico anche dal divano di casa... Quindi immagino LIVE...
312109988682297344,Thu Mar 14 07:56:34 +0000 2013,#PapaFrancesco ora i mistici cercheranno il legame con le predizioni di Malachia... Stavolta è ardua...
311937606898294784,Wed Mar 13 20:31:35 +0000 2013,"#HabemusPapam Una faccia pulita, simpatica e sopratutto umile. Benvenuto Papa Francesco. Fantastico il ""fratelli e sorelle, buonasera"""
311860303635816449,Wed Mar 13 15:24:25 +0000 2013,@claudioguerrini @RDS_official @RosariaRenna Non per il #Milan
311827372284461056,Wed Mar 13 13:13:33 +0000 2013,#BarcellonaMilan per capire come ha segnato Messi in entrambe le occasione bisogna vederlo a rallentatore... MESSI UN ALIENO
311421112313589762,Tue Mar 12 10:19:13 +0000 2013,Prova a battermi! Il mio nome utente Ruzzle è “salcam”. @ruzzlegame http://t.co/tBW5yp6Cbi
311151121550962689,Mon Mar 11 16:26:22 +0000 2013,@maxpagani1 Già fatto... Era una semplice battutina... Tanto non firma...
311148522630180865,Mon Mar 11 16:16:03 +0000 2013,@maxpagani1 eh certo a forza di guardare @rossbrescia
309946241410793472,Fri Mar 08 08:38:37 +0000 2013,@nomicrochips @beppe_grillo Sarebbe un errore se il #M5S si alleasse con un partito e credo proprio non accadrà mai. W la coerenza...
309943038711570432,Fri Mar 08 08:25:53 +0000 2013,"Non capisco perché tutti spingono @beppe_grillo a fare alleanze... Se vogliono alleanze, ci provino #PD #PDL e #Monti ad allearsi..."
309936770294902784,Fri Mar 08 08:00:59 +0000 2013,Auguri a tutte le #donne!!!
309636908487688192,Thu Mar 07 12:09:26 +0000 2013,@davidfowl OK Thanks!!! I'm sure you're referring to package Microsoft.AspNet.SignalR.Client!!! Thank you very much and congratulations
309605209670299648,Thu Mar 07 10:03:28 +0000 2013,@davidfowl There is a SignalR's Silverlight version stable up to 0.5 version?
308876461757054976,Tue Mar 05 09:47:41 +0000 2013,Non capisco perché i quotidiano pur di dire qualcosa sul #M5S si inventano coalizioni o governi strani. Diamo tempo (anche se non ce n'è)...
