tid,time,tweet
297401438521417728,Fri Feb 01 17:50:03 +0000 2013,"@gy4nt @francescospiu agree,I belive sim-based transmiss. will support selected links in a broader mix of local and wide-area communications"
295211302694055937,Sat Jan 26 16:47:13 +0000 2013,"Smart M2M, Telefonica platform for machine to machine communication to manage Sim-connected devices http://t.co/Zri4hLAB"
288292301850169344,Mon Jan 07 14:33:35 +0000 2013,Detecting future events from tweets - http://t.co/V3VCrW80 - @alan_ritter
287953156141375489,Sun Jan 06 16:05:56 +0000 2013,"http://t.co/hrth84JM Project: ""every programmer has access to cheap and open parallel hardware and development tools"" http://t.co/4UStWowL"
279639743237591040,Fri Dec 14 17:31:24 +0000 2012,English language... the one spoken in the Web http://t.co/7KvrggTx
278844740936556544,Wed Dec 12 12:52:21 +0000 2012,@TheFakeProject needs real followers!!! #ImNotAFake http://t.co/3CcfJoXz
276345632053137408,Wed Dec 05 15:21:47 +0000 2012,D3.js: Data visualization through javascript and SVG - https://t.co/2yRQ9WWa
276248709434597377,Wed Dec 05 08:56:39 +0000 2012,Open Data in UK: the Open Data Institute http://t.co/xPnypa4U
267226085182291968,Sat Nov 10 11:23:58 +0000 2012,Real-time speech translation from Microsoft Research... http://t.co/7MeIFrnp
267220019178528768,Sat Nov 10 10:59:51 +0000 2012,The top 20 data visualisation tools http://t.co/mmTfV13d
255919251179831296,Wed Oct 10 06:34:38 +0000 2012,RT @michaelfehse: RT @JuanjoHierro: #Telefonica launches new business based on #BigData http://t.co/rO6GXVAN
252664797575913472,Mon Oct 01 07:02:36 +0000 2012,"RT @TheEconomist: Smartphones run countless apps that perform actions in the background and while ""asleep"" http://t.co/ytZ6W3ix"
251417074855972864,Thu Sep 27 20:24:36 +0000 2012,"RT @IBMbigdata: You like use cases, right? Here's 1 on #bigdata for sentiment analysis http://t.co/kMjvWorQ #analytics #marketing"
251219716436271104,Thu Sep 27 07:20:22 +0000 2012,RT @ResearchTrendy: RT 30: Special issue on #bigdata out now! - Research Trends http://t.co/SMOEBjRe
249653127383506944,Sat Sep 22 23:35:18 +0000 2012,RT @pcis: Need to understand #BigData? -  Moving To The Cloud: Developing Apps in the New World of Cloud Computing ... http://t.co/4V6sirsj
246141948421890048,Thu Sep 13 07:03:08 +0000 2012,The energy consumption of streaming media http://t.co/AmWWEU7g
234073412899835904,Fri Aug 10 23:47:05 +0000 2012,"RT @gigaom: Big data magic trick: Show me a doorway, Iâ€™ll tell you the city http://t.co/xHIikzmX"
234072113307348992,Fri Aug 10 23:41:55 +0000 2012,"RT @SmartDataCo: Big Data, Good and Evil by @stevesarsfield http://t.co/zzJ8exCo"
224152379094859776,Sat Jul 14 14:44:26 +0000 2012,RT @noSQL_db: Teradata Abstracts Hadoop To Produce Self Service Big Data Analytics : http://t.co/JQrnBhRJ
223180045907279872,Wed Jul 11 22:20:44 +0000 2012,Formalizing Knowledge in common sense Knowledge Bases - http://t.co/E2Fjp2wX
220050511133552640,Tue Jul 03 07:05:04 +0000 2012,"RT @YvesMulkers: When Hadoop isn't fast enough: The Argument for Storm Big Data is a Big Deal, and Hadoop is arguably the driving for... ..."
219913102836244480,Mon Jul 02 21:59:04 +0000 2012,The state of Hadoop... http://t.co/5os0Y8ya
209306592817070080,Sun Jun 03 15:32:35 +0000 2012,Track government money by means of Open Data - http://t.co/ZQ65I11U
208959448516018178,Sat Jun 02 16:33:09 +0000 2012,"Domain Names, ICANN and applications for new suffixes - http://t.co/t7M2Rfhc"
208684580163694592,Fri Jun 01 22:20:55 +0000 2012,RT @derigalway: 2012: the year of the Semantic Web http://t.co/K4aqwWsd
