tid,time,tweet
314827771799015425,Thu Mar 21 19:56:04 +0000 2013,Prova a battermi! Il mio nome utente Ruzzle è “marti_mad”. @ruzzlegame http://t.co/nfRtbiJeYR
309842641393156096,Fri Mar 08 01:46:56 +0000 2013,"Stupratore di merda di Velletri che vaghi ancora indisturbato e sei stato avvistato nei dintorni della mia cittá, deve caderti il cazzo. ORA"
309210173031993344,Wed Mar 06 07:53:44 +0000 2013,Cucciolo coi capelli ingellati che sembra ti abbia leccato in testa una mucca.. Nn sei fico #sallo
308506839576895488,Mon Mar 04 09:18:56 +0000 2013,"Quando respiri nell'aria i profumi della primavera, tutto é piú bello &lt;3"
308296981913165825,Sun Mar 03 19:25:03 +0000 2013,Adesso chi ha votato Grillo é un povero scemo. Il problema di chi governa é sottovalutare il potere del popolo. Ma la storia non insegna?
308296177386930176,Sun Mar 03 19:21:51 +0000 2013,"RT @bijean: se picchi una #donna, muore l'#amore."
307261633737134080,Thu Feb 28 22:50:56 +0000 2013,Non si lascia cosí un contratto a tempo indeterminato #CiaoPapa
306570246490320896,Wed Feb 27 01:03:37 +0000 2013,#Buonanotte all' #italiagiusta (se lo dite voi...)
306569924866867201,Wed Feb 27 01:02:20 +0000 2013,"RT @GenCarotenuto: La Lombardia, dopo 20 anni di Formigoni, con Maroni è riuscita nell'impresa di peggiorare. Complimenti!"
306325024363659264,Tue Feb 26 08:49:11 +0000 2013,#Ele2013  questa legge del porcellum serve solo a una cosa: ridere quando la sento nominare . #sapevatelo
306323624338538496,Tue Feb 26 08:43:37 +0000 2013,adesso dicono : se Grillo é una realtá cosí imponente é perché non abbiamo saputo dare delle risposte adeguate agli italiani. Bravi cazzo!!!
306085186121125888,Mon Feb 25 16:56:09 +0000 2013,#Ele2013 adesso fate i conti con Grillo che porta a casa il 25%. Almeno lui nn ci ha mai preso per culo. Il comico lo fa di professione.
305705898767175680,Sun Feb 24 15:49:00 +0000 2013,Ho elementi sufficienti. Mi ritiro per deliberare. #elezioni2013
304850514745647104,Fri Feb 22 07:10:01 +0000 2013,In questo mondo di ladri. #italiaDomanda #Berlusmaroni #elezioni2013 #Giannino (addirittura Lauree e Master...)
302733628985712640,Sat Feb 16 10:58:16 +0000 2013,"Mi sta stretta Latina, figuriamoci Albano che conterá 300 anime e a malapena prende il 3G . #cool"
301475161213923329,Tue Feb 12 23:37:34 +0000 2013,É arrivato il momento: #Django
301456053571297280,Tue Feb 12 22:21:38 +0000 2013,Perché contemporaneamente a #Sanremo2013 su rete4 trasmettono L'avvocato del diavolo? Cazzo quel film é da mondovisione!
299668738351984641,Thu Feb 07 23:59:29 +0000 2013,"Vorrei urlare senza alcun pudore ""é lei che ha rubato il sole"" - Negramaro"
297113658985676800,Thu Jan 31 22:46:31 +0000 2013,1408
296630477006204928,Wed Jan 30 14:46:31 +0000 2013,foto di babri87 http://t.co/1ht0u3DG
296609655134773248,Wed Jan 30 13:23:47 +0000 2013,Snowed mountains... #instadaily #popularpage #follow #followme #webstagram #winter #ig #italy #italia #insta http://t.co/nUEZBuDt
290973927939911680,Tue Jan 15 00:09:25 +0000 2013,E fattela na risata che quella (ancora) non se paga! #depression
286085668139044864,Tue Jan 01 12:25:13 +0000 2013,Tanti auguri a chi tanti amanti ha.
283743818061316097,Wed Dec 26 01:19:32 +0000 2012,Cmq bo... Mi segue piú gente quando non scrivo niente. Questa é induzione al silenzio. #ideona
283157656607268864,Mon Dec 24 10:30:20 +0000 2012,Non ci sono proprio entrata nel clima natalizio.
281901575843229696,Thu Dec 20 23:19:08 +0000 2012,"Google... Non ci posso credere. Tu che sei la luce dell'informazione e della conoscenza, cazzo! http://t.co/lo9MNSE0"
281506669039607808,Wed Dec 19 21:09:54 +0000 2012,"Sarò banale, ma Joe Black sarebbe l'uomo della mia vita ."
279905390118961152,Sat Dec 15 11:07:00 +0000 2012,"Un po dolorante, ma soddisfatta. http://t.co/NTUnpjmB"
278981812963930112,Wed Dec 12 21:57:02 +0000 2012,"RT @EvaKant5: ""Gli incontri avvengono quando arriviamo a un limite,quando abbiamo bisogno di morire e rinascere emotivamente.""♥Paulo  ..."
278981433303908352,Wed Dec 12 21:55:31 +0000 2012,Non si può uscire con 3 gradi. Io posso!!!
277748712325922816,Sun Dec 09 12:17:07 +0000 2012,RT @BryonyParkin1: @MartinaMennone ti amo xxxxxxxxxx
277448241258323968,Sat Dec 08 16:23:10 +0000 2012,@BryonyParkin1 i love u my darlin &lt;3
277448019258003456,Sat Dec 08 16:22:17 +0000 2012,#daidaidai sfidiamo il freddo e usciamo.
277014242396368896,Fri Dec 07 11:38:36 +0000 2012,Il mondo che gira e io sto ferma. Per ora.
276420945214861312,Wed Dec 05 20:21:03 +0000 2012,Su Raiuno speciale #LucioBattisti
276332589411872768,Wed Dec 05 14:29:58 +0000 2012,La mia patata &lt;3 http://t.co/snRB680P
