tid,time,tweet
316913030564831232,Wed Mar 27 14:02:09 +0000 2013,RT @aconti_Tgcom24: Geniale su #battiato http://t.co/BTnmbNk0Af
316912716679880704,Wed Mar 27 14:00:54 +0000 2013,@signord di cosa ti occupi al momento? Dopo la laurea che percorso hai fatto?
316904449782206464,Wed Mar 27 13:28:03 +0000 2013,@signord da quanto tempo! Ma sei a corato o fuori?
316902005220184065,Wed Mar 27 13:18:20 +0000 2013,@signord ciao Domenico!!
316831242165309440,Wed Mar 27 08:37:09 +0000 2013,Prova a battermi! Il mio nome utente Ruzzle è “culmine”. @ruzzlegame http://t.co/JG89sOytQH
314821285555367936,Thu Mar 21 19:30:18 +0000 2013,@aldo_quatela l'ho incontrato alla birreria sotto casa e ha detto di si :-)
305290055419850753,Sat Feb 23 12:16:35 +0000 2013,@micheleemiliano Sindaco Emiliano nella giornata di lunedì l'università sarà aperta o chiuderà per le elezioni?
301671505299910656,Wed Feb 13 12:37:46 +0000 2013,"RT @FilippoFacci1: Vivo un Papa, se ne fa un altro."
300157249366675457,Sat Feb 09 08:20:39 +0000 2013,@RicFelicetti spettacolo. Bellissima foto!
297424892704464897,Fri Feb 01 19:23:14 +0000 2013,@mmff figurati buon #venerdi anche a te!
296988710136860673,Thu Jan 31 14:30:00 +0000 2013,RT @lddio: Basta scimmie in Parlamento: Evoluzione Civile dice si al primato della politica e no alla politica dei primati. #Politology
296988461704036352,Thu Jan 31 14:29:01 +0000 2013,@angealfa speriamo vi presentiate con la stessa autorevolezza di monti all'estero
296691886251442176,Wed Jan 30 18:50:32 +0000 2013,@CastigaVIP niente di più vero!!
296690862627377152,Wed Jan 30 18:46:28 +0000 2013,#ingroia credo non sia la scelta giusta lasciare la #magistratura. per combattere la #mafia sia in prima fila non in #politica!
296689725589315584,Wed Jan 30 18:41:57 +0000 2013,@marcotravaglio dove si terrà?? #isabellaferrari è la ferrari del cinema italiano
296689433250521088,Wed Jan 30 18:40:47 +0000 2013,@NichiVendola nichi non ti affannare..la #puglia ti sostiene..non deluderci..ma sinceramente il #mariomonti mi spaventa e potrebbe far bene
296689105977356288,Wed Jan 30 18:39:29 +0000 2013,@Veronica_Lario verò che ti avanza qualcosa? :) #crisi
296689021713788928,Wed Jan 30 18:39:09 +0000 2013,RT @Veronica_Lario: #balotelli guadagnerà 4 milioni di euro all'anno. Briciole!
296688811944058880,Wed Jan 30 18:38:19 +0000 2013,@vincenzocampa13 fa piacere che mi segue un laureato #Uniba..
296606028190085120,Wed Jan 30 13:09:22 +0000 2013,@mauromostardi @GrouchoMac ahahahhahah grandi
296605573909188609,Wed Jan 30 13:07:34 +0000 2013,@GrouchoMac triste verità..
296604117730742272,Wed Jan 30 13:01:46 +0000 2013,RT @sgommati: #Balotelli al #Milan: la conferma che #Berlusconi punta sul nero.
296603613550243840,Wed Jan 30 12:59:46 +0000 2013,"Benigni vs Berlusconi ""Mussolini ha fatto delle cose buone"": http://t.co/01ErznNg via @youtube"
296602723040755712,Wed Jan 30 12:56:14 +0000 2013,@sexandthecity71 @BossoStefano grazie mille! ho letto ottime recensioni e il tema mi affascina..
296574601838878721,Wed Jan 30 11:04:29 +0000 2013,@sexandthecity71 #nessunosadinoi sembra essere un gran bel libro..da chi è edito? Mondadori?
296573627917283328,Wed Jan 30 11:00:37 +0000 2013,"@Librimondadori è edito da voi il libro ""nessuno sa di noi'?"
296572717510033408,Wed Jan 30 10:57:00 +0000 2013,@alfosignorini la mia aveva sempre la bocca piena e con il sudoku sotto braccio...!
296541071926767616,Wed Jan 30 08:51:15 +0000 2013,"@triomedusa #lentoperfetto io direi ""ogni volta"" di vasco ciao trio"
296540415191035904,Wed Jan 30 08:48:39 +0000 2013,@gmboccanera penso sia una sentenza giusta..spesso il #diritto alla riservatezza èvisto in maniera subalterna cfr ad accadimenti quotidiani
296538847074979841,Wed Jan 30 08:42:25 +0000 2013,"@dariuxman @BossoStefano @GrouchoMac se mi dici così, valuto in maniera diversa l'acquisto di balotelli...buongustaio silvio"
296375300219101184,Tue Jan 29 21:52:32 +0000 2013,@VStaffelli perchè non ne dai uno anche a me valerio!
296374980021723137,Tue Jan 29 21:51:16 +0000 2013,@dariuxman @GrouchoMac  avrà cambiato gusti
296366388879163392,Tue Jan 29 21:17:07 +0000 2013,@MiguelPiscitel1 buoni
296365700379987969,Tue Jan 29 21:14:23 +0000 2013,RT @GrouchoMac: #Berlusconi rifiuta il confronto a 6. Lui in gruppo preferisce fare altre cose.
295965662432616448,Mon Jan 28 18:44:47 +0000 2013,@Pinucciotwit bravo pinuccio !! oppure a veterinaria
295965574780035072,Mon Jan 28 18:44:26 +0000 2013,RT @Pinucciotwit: Flavia  Vento sarà studiata http://t.co/HvHeOBiI
295905882833825792,Mon Jan 28 14:47:14 +0000 2013,@signord ciao domenico come stai? un saluto da stefano bosso
295899705324494849,Mon Jan 28 14:22:41 +0000 2013,RT @sgommati: #BersaniLecter. Abbiamo dovuto prendere le dovute precauzioni..scoprite perché nella puntata di stasera! http://t.co/Xkvttmfk
295175104852287488,Sat Jan 26 14:23:23 +0000 2013,RT @fabfazio: Poco fa una signora per strada mi ha chiesto se ci saranno i Beatles. Non ho avuto il coraggio di dirle la verità.
