tid,time,tweet
312190566517571585,Thu Mar 14 13:16:45 +0000 2013,RT @vale196: Spero che questo papà dimostrerà una qualche apertura nei confronti delle coppie omosessuali. Il vero cambiamento necessari ...
312188830847483904,Thu Mar 14 13:09:52 +0000 2013,"RT @IlariaTriplete: Probabile Inter 4-3-3: Handanovic; Jonathan, Chivu, Juan Jesus, Zanetti; Gargano, Kovacic, Cambiasso; Alvarez, Cassa ..."
311943141689262080,Wed Mar 13 20:53:35 +0000 2013,Ha scelto come nome Francesco per rifarsi al voto di povertà francescano. Come se io scegliessi le ostriche al Burger King #PapaFrancesco
311545629572734977,Tue Mar 12 18:34:00 +0000 2013,Se vi piacciono le poesie satiriche. http://t.co/uMLJGWQcW8
311527627624177664,Tue Mar 12 17:22:28 +0000 2013,Tutta sta segretezza per una fumata non ce l'ha nemmeno un gruppo di ragazzetti alla prima canna. #conclave #nuovopapa
307891515840139264,Sat Mar 02 16:33:52 +0000 2013,@lddio Fossi in Dio non esisterei.
307889933937414144,Sat Mar 02 16:27:35 +0000 2013,Non tutti i grillini eletti sono alla prima esperienza nel campo della gestione di un Paese. Molti giocavano a CityVille. #Grillo #Elezioni
306391587636785153,Tue Feb 26 13:13:41 +0000 2013,I dieci Spinoza pi&amp;ugrave; belli nel tragico giorno delle elezioni http://t.co/ezOJNrAu8N via @ledieci Sono stato citato! E non in giudizio!
306347528880783360,Tue Feb 26 10:18:37 +0000 2013,RT @ItsCetty: Mi stupisce che nel 2013 nessuno abbia sperimentato un metodo più veloce ed economico per scegliere il premier: la roulett ...
306175840402698240,Mon Feb 25 22:56:23 +0000 2013,Trovati residui di Scilipoti al Senato . #Elezioni2013
306166596290883584,Mon Feb 25 22:19:39 +0000 2013,RT @LiveSpinoza: Capire chi ha votato PdL è un po' come individuare chi ha scorreggiato in ascensore. [franks]
306096932483383296,Mon Feb 25 17:42:50 +0000 2013,Ho capito perché molti hanno votato PDL: con i soldi dell'IMU restituiti potranno pagarsi il viaggio all'estero. #elezioni2013
306090539848175619,Mon Feb 25 17:17:26 +0000 2013,@LoreDeMedici Capire chi ha votato PDL è un po' come capire chi ha scorreggiato in ascensore.
306089305821020160,Mon Feb 25 17:12:32 +0000 2013,Molte persone al Sud hanno venduto il proprio voto: Meglio 100 euro oggi che un futuro domani. #elezioni2013
306088352216645632,Mon Feb 25 17:08:44 +0000 2013,Considero i voti dati a #Giannino come voti di astensione.  #elezioni2013  .
306087270543417344,Mon Feb 25 17:04:26 +0000 2013,Con i soldi che ha dato alla Lario Silvio avrebbe comprato anche più voti. #elezioni2013
297717002917777410,Sat Feb 02 14:43:59 +0000 2013,@miriam_miccio  http://t.co/eFsC86K8
297715896275849217,Sat Feb 02 14:39:35 +0000 2013,"@miriam_miccio sisi, mo me lo segno."
297714790623768576,Sat Feb 02 14:35:12 +0000 2013,@miriam_miccio  http://t.co/OVEk10W2 via @youtube
297691560542339072,Sat Feb 02 13:02:53 +0000 2013,Morte morte morte morte morte morte morte morte morte morte morte morte morte morte morte morte morte morte morte morte morte morte morte
